gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,heraldkills,oppheraldkills,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
2020-112Top EsportsEdward Gaming,,LPL,2020-1, ,1,2,10.01,1,Blue,Support,Qiuqiu,Top Esports,Braum,Renekton,Miss Fortune,Aphelios,LeBlanc,Rumble,27.61666667,1,0,0,12,14,4, , , , , ,, , ,0,0,0.651780326, ,,3,1,,,,,,,,,,,,,,,10,2,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Top EsportsEdward Gaming,,LPL,2020-1, ,1,2,10.01,1,Blue,Top,369,Top Esports,Mordekaiser,Renekton,Miss Fortune,Aphelios,LeBlanc,Rumble,27.61666667,1,4,1,3,14,4, , , , , ,, , ,0.144840072,0,0.651780326, ,,3,1,,,,,,,,,,,,,,,10,2,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Top EsportsEdward Gaming,,LPL,2020-1, ,1,2,10.01,1,Red,ADC,Hope,Edward Gaming,Lucian,Akali,Gragas,Elise,Zoe,Kennen,27.61666667,0,2,1,0,4,14, , , , , ,, , ,0.072420036,0.108630054,0.651780326, ,,1,3,,,,,,,,,,,,,,,2,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Top EsportsEdward Gaming,,LPL,2020-1, ,1,2,10.01,1,Red,Jungle,Jiejie,Edward Gaming,Lee Sin,Akali,Gragas,Elise,Zoe,Kennen,27.61666667,0,2,3,2,4,14, , , , , ,, , ,0.072420036,0.108630054,0.651780326, ,,1,3,,,,,,,,,,,,,,,2,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Top EsportsEdward Gaming,,LPL,2020-1, ,1,2,10.01,1,Red,Middle,Scout,Edward Gaming,Sylas,Akali,Gragas,Elise,Zoe,Kennen,27.61666667,0,0,2,1,4,14, , , , , ,, , ,0,0.144840072,0.651780326, ,,1,3,,,,,,,,,,,,,,,2,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Top EsportsEdward Gaming,,LPL,2020-1, ,1,2,10.01,1,Red,Support,meiko,Edward Gaming,Leona,Akali,Gragas,Elise,Zoe,Kennen,27.61666667,0,0,5,1,4,14, , , , , ,, , ,0,0,0.651780326, ,,1,3,,,,,,,,,,,,,,,2,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Top EsportsEdward Gaming,,LPL,2020-1, ,1,2,10.01,1,Red,Top,Jinoo,Edward Gaming,Aatrox,Akali,Gragas,Elise,Zoe,Kennen,27.61666667,0,0,3,1,4,14, , , , , ,, , ,0,0.144840072,0.651780326, ,,1,3,,,,,,,,,,,,,,,2,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Top EsportsEdward Gaming,,LPL,2020-1, ,1,2,10.01,100,Blue,Team,Team,Top Esports, ,Renekton,Miss Fortune,Aphelios,LeBlanc,Rumble,27.61666667,1,14,4,42,14,4, , , , , ,, , ,0.506940253,0.144840072,0.651780326, ,,3,1,,,,,,,,,,,,,,,10,2,,,,,,, , ,,,,,,,, , ,52489,,,,,,,,,,,,,,,,,,,,,,,
2020-112Top EsportsEdward Gaming,,LPL,2020-1, ,1,2,10.01,200,Red,Team,Team,Edward Gaming, ,Akali,Gragas,Elise,Zoe,Kennen,27.61666667,0,4,14,5,4,14, , , , , ,, , ,0.144840072,0.506940253,0.651780326, ,,1,3,,,,,,,,,,,,,,,2,10,,,,,,, , ,,,,,,,, , ,41349,,,,,,,,,,,,,,,,,,,,,,,
2020-113Edward GamingTop Esports,,LPL,2020-1, ,1,3,10.01,1,Blue,ADC,Hope,Edward Gaming,Aphelios,Gragas,Braum,Senna,Rumble,Mordekaiser,31.18333333,0,1,2,1,4,13, , , , , ,, , ,0.032068413,0.12827365,0.545163014, ,,0,5,,,,,,,,,,,,,,,3,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-113Edward GamingTop Esports,,LPL,2020-1, ,1,3,10.01,1,Blue,Jungle,Jiejie,Edward Gaming,Elise,Gragas,Braum,Senna,Rumble,Mordekaiser,31.18333333,0,0,2,3,4,13, , , , , ,, , ,0,0.096205238,0.545163014, ,,0,5,,,,,,,,,,,,,,,3,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-113Edward GamingTop Esports,,LPL,2020-1, ,1,3,10.01,1,Blue,Middle,Scout,Edward Gaming,Pantheon,Gragas,Braum,Senna,Rumble,Mordekaiser,31.18333333,0,1,2,1,4,13, , , , , ,, , ,0.032068413,0.192410476,0.545163014, ,,0,5,,,,,,,,,,,,,,,3,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-113Edward GamingTop Esports,,LPL,2020-1, ,1,3,10.01,1,Blue,Support,meiko,Edward Gaming,Nautilus,Gragas,Braum,Senna,Rumble,Mordekaiser,31.18333333,0,0,3,2,4,13, , , , , ,, , ,0,0,0.545163014, ,,0,5,,,,,,,,,,,,,,,3,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-113Edward GamingTop Esports,,LPL,2020-1, ,1,3,10.01,1,Blue,Top,Jinoo,Edward Gaming,Vladimir,Gragas,Braum,Senna,Rumble,Mordekaiser,31.18333333,0,2,4,0,4,13, , , , , ,, , ,0.064136825,0,0.545163014, ,,0,5,,,,,,,,,,,,,,,3,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-113Edward GamingTop Esports,,LPL,2020-1, ,1,3,10.01,1,Red,ADC,Photic,Top Esports,Varus,Akali,Renekton,Miss Fortune,Qiyana,Gangplank,31.18333333,1,4,0,4,13,4, , , , , ,, , ,0.12827365,0.032068413,0.545163014, ,,5,0,,,,,,,,,,,,,,,9,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-113Edward GamingTop Esports,,LPL,2020-1, ,1,3,10.01,1,Red,Jungle,Karsa,Top Esports,Lee Sin,Akali,Renekton,Miss Fortune,Qiyana,Gangplank,31.18333333,1,3,1,8,13,4, , , , , ,, , ,0.096205238,0,0.545163014, ,,5,0,,,,,,,,,,,,,,,9,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-113Edward GamingTop Esports,,LPL,2020-1, ,1,3,10.01,1,Red,Middle,Knight,Top Esports,Viktor,Akali,Renekton,Miss Fortune,Qiyana,Gangplank,31.18333333,1,6,1,4,13,4, , , , , ,, , ,0.192410476,0.032068413,0.545163014, ,,5,0,,,,,,,,,,,,,,,9,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-113Edward GamingTop Esports,,LPL,2020-1, ,1,3,10.01,1,Red,Support,Qiuqiu,Top Esports,Tahm Kench,Akali,Renekton,Miss Fortune,Qiyana,Gangplank,31.18333333,1,0,0,8,13,4, , , , , ,, , ,0,0,0.545163014, ,,5,0,,,,,,,,,,,,,,,9,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-113Edward GamingTop Esports,,LPL,2020-1, ,1,3,10.01,1,Red,Top,369,Top Esports,Ornn,Akali,Renekton,Miss Fortune,Qiyana,Gangplank,31.18333333,1,0,2,6,13,4, , , , , ,, , ,0,0.064136825,0.545163014, ,,5,0,,,,,,,,,,,,,,,9,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-113Edward GamingTop Esports,,LPL,2020-1, ,1,3,10.01,100,Blue,Team,Team,Edward Gaming, ,Gragas,Braum,Senna,Rumble,Mordekaiser,31.18333333,0,4,13,7,4,13, , , , , ,, , ,0.12827365,0.416889364,0.545163014, ,,0,5,,,,,,,,,,,,,,,3,9,,,,,,, , ,,,,,,,, , ,46855,,,,,,,,,,,,,,,,,,,,,,,
2020-113Edward GamingTop Esports,,LPL,2020-1, ,1,3,10.01,200,Red,Team,Team,Top Esports, ,Akali,Renekton,Miss Fortune,Qiyana,Gangplank,31.18333333,1,13,4,30,13,4, , , , , ,, , ,0.416889364,0.12827365,0.545163014, ,,5,0,,,,,,,,,,,,,,,9,3,,,,,,, , ,,,,,,,, , ,55135,,,,,,,,,,,,,,,,,,,,,,,
2020-111eStarRogue Warriors,,LPL,2020-1, ,1,1,10.01,1,Blue,ADC,Wink,eStar,Aphelios,Elise,Qiyana,Pantheon,Renekton,Nocturne,35.13333333,1,5,2,11,25,19, , , , , ,, , ,0.142314991,0.142314991,1.252371917, ,,4,1,,,,,,,,,,,,,,,7,2,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111eStarRogue Warriors,,LPL,2020-1, ,1,1,10.01,1,Blue,Jungle,Wei,eStar,Olaf,Elise,Qiyana,Pantheon,Renekton,Nocturne,35.13333333,1,3,6,7,25,19, , , , , ,, , ,0.085388994,0,1.252371917, ,,4,1,,,,,,,,,,,,,,,7,2,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111eStarRogue Warriors,,LPL,2020-1, ,1,1,10.01,1,Blue,Middle,Cryin,eStar,Taliyah,Elise,Qiyana,Pantheon,Renekton,Nocturne,35.13333333,1,7,1,15,25,19, , , , , ,, , ,0.199240987,0.170777989,1.252371917, ,,4,1,,,,,,,,,,,,,,,7,2,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111eStarRogue Warriors,,LPL,2020-1, ,1,1,10.01,1,Blue,Support,ShiauC,eStar,Leona,Elise,Qiyana,Pantheon,Renekton,Nocturne,35.13333333,1,2,8,11,25,19, , , , , ,, , ,0.056925996,0.056925996,1.252371917, ,,4,1,,,,,,,,,,,,,,,7,2,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111eStarRogue Warriors,,LPL,2020-1, ,1,1,10.01,1,Blue,Top,Xiaobai,eStar,Mordekaiser,Elise,Qiyana,Pantheon,Renekton,Nocturne,35.13333333,1,8,2,6,25,19, , , , , ,, , ,0.227703985,0.170777989,1.252371917, ,,4,1,,,,,,,,,,,,,,,7,2,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111eStarRogue Warriors,,LPL,2020-1, ,1,1,10.01,1,Red,ADC,ZWuJi,Rogue Warriors,Miss Fortune,Akali,Jarvan IV,Rumble,Ryze,LeBlanc,35.13333333,0,5,3,8,19,25, , , , , ,, , ,0.142314991,0.142314991,1.252371917, ,,1,4,,,,,,,,,,,,,,,2,7,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111eStarRogue Warriors,,LPL,2020-1, ,1,1,10.01,1,Red,Jungle,Haro,Rogue Warriors,Gragas,Akali,Jarvan IV,Rumble,Ryze,LeBlanc,35.13333333,0,0,3,12,19,25, , , , , ,, , ,0,0.085388994,1.252371917, ,,1,4,,,,,,,,,,,,,,,2,7,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111eStarRogue Warriors,,LPL,2020-1, ,1,1,10.01,1,Red,Middle,Wuming,Rogue Warriors,Lucian,Akali,Jarvan IV,Rumble,Ryze,LeBlanc,35.13333333,0,6,7,9,19,25, , , , , ,, , ,0.170777989,0.199240987,1.252371917, ,,1,4,,,,,,,,,,,,,,,2,7,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111eStarRogue Warriors,,LPL,2020-1, ,1,1,10.01,1,Red,Support,Ley,Rogue Warriors,Nautilus,Akali,Jarvan IV,Rumble,Ryze,LeBlanc,35.13333333,0,2,8,8,19,25, , , , , ,, , ,0.056925996,0.056925996,1.252371917, ,,1,4,,,,,,,,,,,,,,,2,7,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111eStarRogue Warriors,,LPL,2020-1, ,1,1,10.01,1,Red,Top,Holder,Rogue Warriors,Gangplank,Akali,Jarvan IV,Rumble,Ryze,LeBlanc,35.13333333,0,6,4,8,19,25, , , , , ,, , ,0.170777989,0.227703985,1.252371917, ,,1,4,,,,,,,,,,,,,,,2,7,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111eStarRogue Warriors,,LPL,2020-1, ,1,1,10.01,100,Blue,Team,Team,eStar, ,Elise,Qiyana,Pantheon,Renekton,Nocturne,35.13333333,1,25,19,50,25,19, , , , , ,, , ,0.711574953,0.540796964,1.252371917, ,,4,1,,,,,,,,,,,,,,,7,2,,,,,,, , ,,,,,,,, , ,63481,,,,,,,,,,,,,,,,,,,,,,,
2020-111eStarRogue Warriors,,LPL,2020-1, ,1,1,10.01,200,Red,Team,Team,Rogue Warriors, ,Akali,Jarvan IV,Rumble,Ryze,LeBlanc,35.13333333,0,19,25,45,19,25, , , , , ,, , ,0.540796964,0.711574953,1.252371917, ,,1,4,,,,,,,,,,,,,,,2,7,,,,,,, , ,,,,,,,, , ,57761,,,,,,,,,,,,,,,,,,,,,,,
2020-112Rogue WarriorseStar,,LPL,2020-1, ,1,2,10.01,1,Blue,ADC,ZWuJi,Rogue Warriors,Miss Fortune,Jarvan IV,Rumble,Olaf,Gragas,Braum,32.23333333,0,1,4,5,9,26, , , , , ,, , ,0.031023785,0.186142709,1.085832472, ,,1,4,,,,,,,,,,,,,,,3,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Rogue WarriorseStar,,LPL,2020-1, ,1,2,10.01,1,Blue,Jungle,Haro,Rogue Warriors,Taliyah,Jarvan IV,Rumble,Olaf,Gragas,Braum,32.23333333,0,4,4,5,9,26, , , , , ,, , ,0.12409514,0.248190279,1.085832472, ,,1,4,,,,,,,,,,,,,,,3,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Rogue WarriorseStar,,LPL,2020-1, ,1,2,10.01,1,Blue,Middle,Ruby,Rogue Warriors,Pantheon,Jarvan IV,Rumble,Olaf,Gragas,Braum,32.23333333,0,3,5,5,9,26, , , , , ,, , ,0.093071355,0.248190279,1.085832472, ,,1,4,,,,,,,,,,,,,,,3,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Rogue WarriorseStar,,LPL,2020-1, ,1,2,10.01,1,Blue,Support,Ley,Rogue Warriors,Thresh,Jarvan IV,Rumble,Olaf,Gragas,Braum,32.23333333,0,0,6,8,9,26, , , , , ,, , ,0,0.031023785,1.085832472, ,,1,4,,,,,,,,,,,,,,,3,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Rogue WarriorseStar,,LPL,2020-1, ,1,2,10.01,1,Blue,Top,Holder,Rogue Warriors,Ornn,Jarvan IV,Rumble,Olaf,Gragas,Braum,32.23333333,0,1,7,7,9,26, , , , , ,, , ,0.031023785,0.093071355,1.085832472, ,,1,4,,,,,,,,,,,,,,,3,10,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Rogue WarriorseStar,,LPL,2020-1, ,1,2,10.01,1,Red,ADC,Wink,eStar,Senna,Akali,Aphelios,Elise,Quinn,Mordekaiser,32.23333333,1,6,0,15,26,9, , , , , ,, , ,0.186142709,0.031023785,1.085832472, ,,4,1,,,,,,,,,,,,,,,10,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Rogue WarriorseStar,,LPL,2020-1, ,1,2,10.01,1,Red,Jungle,Wei,eStar,Qiyana,Akali,Aphelios,Elise,Quinn,Mordekaiser,32.23333333,1,8,2,10,26,9, , , , , ,, , ,0.248190279,0.12409514,1.085832472, ,,4,1,,,,,,,,,,,,,,,10,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Rogue WarriorseStar,,LPL,2020-1, ,1,2,10.01,1,Red,Middle,Cryin,eStar,Ryze,Akali,Aphelios,Elise,Quinn,Mordekaiser,32.23333333,1,8,0,12,26,9, , , , , ,, , ,0.248190279,0.093071355,1.085832472, ,,4,1,,,,,,,,,,,,,,,10,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Rogue WarriorseStar,,LPL,2020-1, ,1,2,10.01,1,Red,Support,ShiauC,eStar,Tahm Kench,Akali,Aphelios,Elise,Quinn,Mordekaiser,32.23333333,1,1,2,17,26,9, , , , , ,, , ,0.031023785,0,1.085832472, ,,4,1,,,,,,,,,,,,,,,10,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Rogue WarriorseStar,,LPL,2020-1, ,1,2,10.01,1,Red,Top,Xiaobai,eStar,Renekton,Akali,Aphelios,Elise,Quinn,Mordekaiser,32.23333333,1,3,5,9,26,9, , , , , ,, , ,0.093071355,0.031023785,1.085832472, ,,4,1,,,,,,,,,,,,,,,10,3,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Rogue WarriorseStar,,LPL,2020-1, ,1,2,10.01,100,Blue,Team,Team,Rogue Warriors, ,Jarvan IV,Rumble,Olaf,Gragas,Braum,32.23333333,0,9,26,30,9,26, , , , , ,, , ,0.279214064,0.806618407,1.085832472, ,,1,4,,,,,,,,,,,,,,,3,10,,,,,,, , ,,,,,,,, , ,48939,,,,,,,,,,,,,,,,,,,,,,,
2020-112Rogue WarriorseStar,,LPL,2020-1, ,1,2,10.01,200,Red,Team,Team,eStar, ,Akali,Aphelios,Elise,Quinn,Mordekaiser,32.23333333,1,26,9,63,26,9, , , , , ,, , ,0.806618407,0.279214064,1.085832472, ,,4,1,,,,,,,,,,,,,,,10,3,,,,,,, , ,,,,,,,, , ,64369,,,,,,,,,,,,,,,,,,,,,,,
2020-111Funplus PhoenixeStar,,LPL,2020-1, ,1,1,10.01,1,Blue,ADC,Lwx,Funplus Phoenix,Aphelios,Olaf,Miss Fortune,Qiyana,Tahm Kench,Mordekaiser,42.91666667,0,4,3,4,10,22, , , , , ,, , ,0.093203883,0.209708738,0.745631068, ,,2,5,,,,,,,,,,,,,,,6,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111Funplus PhoenixeStar,,LPL,2020-1, ,1,1,10.01,1,Blue,Jungle,Tian,Funplus Phoenix,Rek'Sai,Olaf,Miss Fortune,Qiyana,Tahm Kench,Mordekaiser,42.91666667,0,1,6,5,10,22, , , , , ,, , ,0.023300971,0.023300971,0.745631068, ,,2,5,,,,,,,,,,,,,,,6,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111Funplus PhoenixeStar,,LPL,2020-1, ,1,1,10.01,1,Blue,Middle,Doinb,Funplus Phoenix,Ryze,Olaf,Miss Fortune,Qiyana,Tahm Kench,Mordekaiser,42.91666667,0,5,3,2,10,22, , , , , ,, , ,0.116504854,0.116504854,0.745631068, ,,2,5,,,,,,,,,,,,,,,6,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111Funplus PhoenixeStar,,LPL,2020-1, ,1,1,10.01,1,Blue,Support,Crisp,Funplus Phoenix,Nautilus,Olaf,Miss Fortune,Qiyana,Tahm Kench,Mordekaiser,42.91666667,0,0,7,6,10,22, , , , , ,, , ,0,0.046601942,0.745631068, ,,2,5,,,,,,,,,,,,,,,6,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111Funplus PhoenixeStar,,LPL,2020-1, ,1,1,10.01,1,Blue,Top,Khan,Funplus Phoenix,Renekton,Olaf,Miss Fortune,Qiyana,Tahm Kench,Mordekaiser,42.91666667,0,0,3,7,10,22, , , , , ,, , ,0,0.116504854,0.745631068, ,,2,5,,,,,,,,,,,,,,,6,9,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111Funplus PhoenixeStar,,LPL,2020-1, ,1,1,10.01,1,Red,ADC,Wink,eStar,Senna,Akali,Lucian,Elise,Aatrox,Ornn,42.91666667,1,9,1,11,22,10, , , , , ,, , ,0.209708738,0.093203883,0.745631068, ,,5,2,,,,,,,,,,,,,,,9,6,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111Funplus PhoenixeStar,,LPL,2020-1, ,1,1,10.01,1,Red,Jungle,Wei,eStar,Jarvan IV,Akali,Lucian,Elise,Aatrox,Ornn,42.91666667,1,1,3,19,22,10, , , , , ,, , ,0.023300971,0.023300971,0.745631068, ,,5,2,,,,,,,,,,,,,,,9,6,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111Funplus PhoenixeStar,,LPL,2020-1, ,1,1,10.01,1,Red,Middle,Cryin,eStar,Cassiopeia,Akali,Lucian,Elise,Aatrox,Ornn,42.91666667,1,5,2,12,22,10, , , , , ,, , ,0.116504854,0.116504854,0.745631068, ,,5,2,,,,,,,,,,,,,,,9,6,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111Funplus PhoenixeStar,,LPL,2020-1, ,1,1,10.01,1,Red,Support,ShiauC,eStar,Thresh,Akali,Lucian,Elise,Aatrox,Ornn,42.91666667,1,2,2,18,22,10, , , , , ,, , ,0.046601942,0,0.745631068, ,,5,2,,,,,,,,,,,,,,,9,6,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111Funplus PhoenixeStar,,LPL,2020-1, ,1,1,10.01,1,Red,Top,Xiaobai,eStar,Rumble,Akali,Lucian,Elise,Aatrox,Ornn,42.91666667,1,5,2,9,22,10, , , , , ,, , ,0.116504854,0,0.745631068, ,,5,2,,,,,,,,,,,,,,,9,6,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-111Funplus PhoenixeStar,,LPL,2020-1, ,1,1,10.01,100,Blue,Team,Team,Funplus Phoenix, ,Olaf,Miss Fortune,Qiyana,Tahm Kench,Mordekaiser,42.91666667,0,10,22,24,10,22, , , , , ,, , ,0.233009709,0.512621359,0.745631068, ,,2,5,,,,,,,,,,,,,,,6,9,,,,,,, , ,,,,,,,, , ,69346,,,,,,,,,,,,,,,,,,,,,,,
2020-111Funplus PhoenixeStar,,LPL,2020-1, ,1,1,10.01,200,Red,Team,Team,eStar, ,Akali,Lucian,Elise,Aatrox,Ornn,42.91666667,1,22,10,69,22,10, , , , , ,, , ,0.512621359,0.233009709,0.745631068, ,,5,2,,,,,,,,,,,,,,,9,6,,,,,,, , ,,,,,,,, , ,79084,,,,,,,,,,,,,,,,,,,,,,,
2020-112Funplus PhoenixeStar,,LPL,2020-1, ,1,2,10.01,1,Blue,ADC,Lwx,Funplus Phoenix,Aphelios,Olaf,Senna,Rumble,Thresh,Gragas,39.05,1,7,4,8,26,15, , , , , ,, , ,0.179257362,0.076824584,1.04993598, ,,2,4,,,,,,,,,,,,,,,11,4,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Funplus PhoenixeStar,,LPL,2020-1, ,1,2,10.01,1,Blue,Jungle,Tian,Funplus Phoenix,Lee Sin,Olaf,Senna,Rumble,Thresh,Gragas,39.05,1,5,3,13,26,15, , , , , ,, , ,0.128040973,0.102432778,1.04993598, ,,2,4,,,,,,,,,,,,,,,11,4,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Funplus PhoenixeStar,,LPL,2020-1, ,1,2,10.01,1,Blue,Middle,Doinb,Funplus Phoenix,Nautilus,Olaf,Senna,Rumble,Thresh,Gragas,39.05,1,3,3,15,26,15, , , , , ,, , ,0.076824584,0.076824584,1.04993598, ,,2,4,,,,,,,,,,,,,,,11,4,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Funplus PhoenixeStar,,LPL,2020-1, ,1,2,10.01,1,Blue,Support,Crisp,Funplus Phoenix,Braum,Olaf,Senna,Rumble,Thresh,Gragas,39.05,1,0,2,18,26,15, , , , , ,, , ,0,0.051216389,1.04993598, ,,2,4,,,,,,,,,,,,,,,11,4,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Funplus PhoenixeStar,,LPL,2020-1, ,1,2,10.01,1,Blue,Top,Khan,Funplus Phoenix,Fiora,Olaf,Senna,Rumble,Thresh,Gragas,39.05,1,11,3,9,26,15, , , , , ,, , ,0.281690141,0.076824584,1.04993598, ,,2,4,,,,,,,,,,,,,,,11,4,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Funplus PhoenixeStar,,LPL,2020-1, ,1,2,10.01,1,Red,ADC,Wink,eStar,Miss Fortune,Akali,Lucian,Elise,Gangplank,Aatrox,39.05,0,3,3,8,15,26, , , , , ,, , ,0.076824584,0.179257362,1.04993598, ,,4,2,,,,,,,,,,,,,,,4,11,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Funplus PhoenixeStar,,LPL,2020-1, ,1,2,10.01,1,Red,Jungle,Wei,eStar,Qiyana,Akali,Lucian,Elise,Gangplank,Aatrox,39.05,0,4,4,10,15,26, , , , , ,, , ,0.102432778,0.128040973,1.04993598, ,,4,2,,,,,,,,,,,,,,,4,11,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Funplus PhoenixeStar,,LPL,2020-1, ,1,2,10.01,1,Red,Middle,Cryin,eStar,Cassiopeia,Akali,Lucian,Elise,Gangplank,Aatrox,39.05,0,3,5,8,15,26, , , , , ,, , ,0.076824584,0.076824584,1.04993598, ,,4,2,,,,,,,,,,,,,,,4,11,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
2020-112Funplus PhoenixeStar,,LPL,2020-1, ,1,2,10.01,1,Red,Support,ShiauC,eStar,Leona,Akali,Lucian,Elise,Gangplank,Aatrox,39.05,0,2,7,7,15,26, , , , , ,, , ,0.051216389,0,1.04993598, ,,4,2,,,,,,,,,,,,,,,4,11,,,,,,, ,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,
