fpts,result,gamelength
14.94,1,38.08333333
41.72,1,29.78333333
8.32,0,29.78333333
-0.4,0,34.76666667
21.42,1,34.76666667
31.88,1,38.88333333
14.32,0,38.88333333
22.06,0,54.23333333
38.26,1,54.23333333
23.36,1,34.1
15.84,0,34.1
17.08,1,27.65
0.24,0,27.65
15.16,1,30.4
0.3,0,30.4
4.08,0,26.58333333
24.04,1,26.58333333
16.06,1,28.55
-2.14,0,28.55
14.1,0,38.75
2.84,1,38.75
18.56,1,27.86666667
-0.5800000000000001,0,27.86666667
10.72,1,31.96666667
2.56,0,31.96666667
23.28,1,24.31666667
3.46,0,24.31666667
10.66,0,28.33333333
5.22,1,28.33333333
20.92,1,38.85
2.26,0,38.85
42.8,1,58.05
24.68,0,58.05
39.76,0,50.83333333
28.94,1,50.83333333
19.86,1,31.75
-1.28,0,31.75
31.4,1,28.0
-1.5,0,28.0
14.08,1,46.38333333
20.34,0,46.38333333
31.4,1,29.2
7.86,0,29.2
37.38,1,36.48333333
5.2,0,36.48333333
41.86,1,37.25
19.36,0,37.25
24.44,0,38.55
27.24,1,38.55
14.76,1,23.63333333
1.6,0,23.63333333
28.48,1,24.88333333
-0.43999999999999995,0,24.88333333
27.44,1,30.78333333
8.88,0,30.78333333
16.6,1,33.76666667
16.24,0,33.76666667
23.1,0,38.5
24.92,1,38.5
11.72,1,31.21666667
2.66,0,31.21666667
25.06,1,34.56666667
-1.78,0,34.56666667
3.4,0,40.25
7.98,1,40.25
6.04,0,50.28333333
29.0,1,50.28333333
17.56,1,30.43333333
4.54,0,30.43333333
27.68,1,28.36666667
3.9,0,28.36666667
11.68,0,34.16666667
17.34,1,34.16666667
3.42,0,35.06666667
15.0,1,35.06666667
27.240000000000002,1,49.31666667
8.26,0,49.31666667
14.2,1,34.23333333
5.94,0,34.23333333
15.84,0,31.85
35.9,1,31.85
29.76,1,32.31666667
9.32,0,32.31666667
26.74,1,49.75
-0.43999999999999995,0,49.75
5.18,0,33.13333333
38.72,1,33.13333333
0.34,0,39.8
30.84,1,39.8
28.76,1,38.93333333
14.78,0,38.93333333
11.24,1,22.63333333
7.1,0,22.63333333
6.46,0,32.33333333
21.38,1,32.33333333
34.86,1,28.08333333
1.46,0,28.08333333
16.6,0,37.38333333
20.1,1,37.38333333
23.68,1,29.33333333
8.14,0,29.33333333
29.66,1,29.26666667
11.4,0,29.26666667
6.74,0,29.51666667
26.3,1,29.51666667
21.42,1,30.31666667
25.5,0,30.31666667
15.58,0,38.8
47.9,1,38.8
6.74,0,30.23333333
10.56,1,30.23333333
23.32,1,16.86666667
-1.58,0,16.86666667
7.18,0,35.21666667
31.16,1,35.21666667
14.58,1,30.08333333
19.5,0,30.08333333
22.32,1,35.16666667
8.24,0,35.16666667
17.46,1,26.55
6.54,0,26.55
14.68,1,28.65
1.3599999999999999,0,28.65
26.88,1,30.03333333
5.18,0,30.03333333
18.62,0,35.26666667
31.84,1,35.26666667
8.16,1,41.68333333
7.52,0,41.68333333
20.44,1,37.61666667
8.02,0,37.61666667
0.9,0,25.98333333
20.86,1,25.98333333
18.78,0,52.81666667
38.52,1,52.81666667
17.7,1,32.06666667
5.14,0,32.06666667
4.24,0,38.93333333
20.9,1,38.93333333
12.4,1,39.66666667
14.6,0,39.66666667
15.1,1,24.3
1.6600000000000001,0,24.3
2.96,0,33.93333333
20.24,1,33.93333333
16.68,1,28.26666667
11.92,0,28.26666667
27.9,1,35.95
4.46,0,35.95
2.46,0,23.28333333
24.6,1,23.28333333
30.32,1,34.98333333
10.2,0,34.98333333
6.18,1,38.51666667
7.36,0,38.51666667
56.78,1,33.48333333
1.72,0,33.48333333
25.14,1,31.63333333
4.1,0,31.63333333
24.1,1,37.66666667
4.8,0,37.66666667
8.04,1,30.86666667
8.78,0,30.86666667
32.86,1,29.18333333
0.26,0,29.18333333
15.94,1,30.91666667
9.52,0,30.91666667
32.980000000000004,1,41.75
2.64,0,41.75
27.88,1,32.41666667
7.66,0,32.41666667
7.6,0,28.98333333
11.82,1,28.98333333
16.94,1,31.01666667
0.9400000000000001,0,31.01666667
4.94,0,32.03333333
15.16,1,32.03333333
14.6,0,47.43333333
13.44,1,47.43333333
10.4,0,42.76666667
16.3,1,42.76666667
3.1799999999999997,0,36.58333333
25.2,1,36.58333333
-0.78,0,28.0
15.46,1,28.0
13.76,1,27.05
-1.24,0,27.05
26.72,1,31.81666667
5.08,0,31.81666667
27.9,1,39.13333333
9.54,0,39.13333333
16.72,1,27.4
4.68,0,27.4
23.96,1,28.36666667
1.28,0,28.36666667
6.94,0,55.76666667
12.72,1,55.76666667
40.4,1,31.16666667
5.64,0,31.16666667
40.94,1,31.33333333
8.54,0,31.33333333
5.74,0,30.86666667
27.74,1,30.86666667
36.12,1,32.63333333
1.82,0,32.63333333
22.98,1,38.5
2.8,0,38.5
25.14,1,30.28333333
0.64,0,30.28333333
6.42,0,33.28333333
11.78,1,33.28333333
42.68,1,48.96666667
24.88,0,48.96666667
37.2,1,27.71666667
-3.14,0,27.71666667
6.2,0,29.63333333
29.38,1,29.63333333
10.4,1,29.3
-0.8,0,29.3
22.44,1,42.23333333
36.92,0,42.23333333
7.02,0,30.28333333
45.0,1,30.28333333
30.08,1,26.23333333
3.2,0,26.23333333
41.2,1,33.55
14.48,0,33.55
40.84,1,30.96666667
6.84,0,30.96666667
26.26,1,33.83333333
13.64,0,33.83333333
35.0,1,34.01666667
-1.3599999999999999,0,34.01666667
12.7,1,39.5
13.42,0,39.5
17.48,0,33.6
24.16,1,33.6
24.24,1,35.31666667
5.68,0,35.31666667
18.22,1,28.86666667
4.8,0,28.86666667
3.68,0,29.01666667
24.46,1,29.01666667
25.54,1,41.2
9.74,0,41.2
29.0,1,27.11666667
-0.74,0,27.11666667
8.54,0,29.73333333
28.7,1,29.73333333
-0.8200000000000001,0,33.33333333
19.28,1,33.33333333
32.3,1,28.83333333
11.84,0,28.83333333
23.34,1,23.13333333
4.54,0,23.13333333
43.3,1,40.0
0.46,0,40.0
10.94,0,32.68333333
37.2,1,32.68333333
-0.38,0,28.33333333
29.38,1,28.33333333
12.78,0,29.08333333
17.76,1,29.08333333
3.84,0,31.61666667
29.82,1,31.61666667
17.14,0,35.86666667
17.68,1,35.86666667
11.92,0,34.15
44.36,1,34.15
12.38,0,33.25
25.74,1,33.25
1.94,0,36.81666667
24.48,1,36.81666667
1.48,0,41.91666667
15.86,1,41.91666667
41.64,1,42.76666667
12.56,0,42.76666667
-6.06,0,30.85
46.6,1,30.85
4.12,0,34.35
31.1,1,34.35
3.62,0,36.6
18.36,1,36.6
24.76,1,32.31666667
3.34,0,32.31666667
0.72,0,28.93333333
18.76,1,28.93333333
1.6600000000000001,0,30.25
20.26,1,30.25
2.48,0,26.98333333
26.32,1,26.98333333
27.98,1,27.4
-0.96,0,27.4
1.94,0,33.1
7.68,1,33.1
11.2,0,38.18333333
11.56,1,38.18333333
4.8,0,33.13333333
21.54,1,33.13333333
5.6,0,38.31666667
31.04,1,38.31666667
14.9,1,29.55
3.32,0,29.55
30.92,1,28.91666667
5.68,0,28.91666667
0.88,0,46.96666667
29.38,1,46.96666667
13.86,1,29.61666667
1.26,0,29.61666667
16.64,1,33.11666667
7.66,0,33.11666667
24.48,1,33.26666667
11.5,0,33.26666667
14.32,1,32.26666667
-2.48,0,32.26666667
14.26,0,38.7
34.98,1,38.7
29.02,0,55.65
22.22,1,55.65
38.84,1,54.61666667
24.8,0,54.61666667
6.1,0,46.21666667
18.62,1,46.21666667
16.66,1,44.41666667
7.300000000000001,0,44.41666667
23.02,1,32.33333333
3.84,0,32.33333333
26.38,1,41.11666667
17.02,0,41.11666667
10.3,0,34.8
49.46,1,34.8
15.64,1,37.11666667
0.88,0,37.11666667
-1.22,0,28.98333333
45.5,1,28.98333333
49.74,0,52.08333333
29.04,1,52.08333333
11.44,0,34.41666667
32.06,1,34.41666667
3.7,0,30.88333333
13.120000000000001,1,30.88333333
22.7,1,32.98333333
10.76,0,32.98333333
36.62,1,36.53333333
7.88,0,36.53333333
25.24,1,26.1
11.18,0,26.1
30.4,0,35.31666667
48.04,1,35.31666667
18.8,1,31.21666667
3.0,0,31.21666667
13.22,0,35.75
27.42,1,35.75
32.6,1,25.75
-3.16,0,25.75
24.2,1,36.23333333
16.72,0,36.23333333
13.16,0,31.6
26.36,1,31.6
44.06,1,27.93333333
-1.12,0,27.93333333
7.46,1,33.3
6.3,0,33.3
24.38,1,26.1
0.020000000000000018,0,26.1
3.64,0,28.06666667
14.42,1,28.06666667
14.32,0,34.0
18.26,1,34.0
10.88,1,25.41666667
-2.64,0,25.41666667
5.12,0,32.75
22.06,1,32.75
2.04,0,37.56666667
12.42,1,37.56666667
18.36,1,37.98333333
3.34,0,37.98333333
0.54,0,37.13333333
20.96,1,37.13333333
10.78,1,29.65
8.06,0,29.65
13.62,1,29.16666667
-1.48,0,29.16666667
8.3,0,33.7
27.22,1,33.7
17.76,1,29.95
5.78,0,29.95
10.46,1,47.95
15.88,0,47.95
27.14,1,32.71666667
-3.16,0,32.71666667
25.88,1,28.58333333
8.8,0,28.58333333
34.06,1,31.06666667
8.84,0,31.06666667
6.2,0,42.76666667
14.82,1,42.76666667
25.76,1,34.06666667
3.66,0,34.06666667
19.92,1,31.63333333
2.34,0,31.63333333
2.14,0,34.4
16.12,1,34.4
17.82,1,29.6
7.24,0,29.6
28.24,1,32.7
8.2,0,32.7
32.739999999999995,1,27.56666667
3.02,0,27.56666667
5.58,0,46.4
28.4,1,46.4
31.38,1,30.2
5.22,0,30.2
32.36,1,31.25
0.24,0,31.25
13.28,1,30.58333333
3.84,0,30.58333333
16.7,1,40.43333333
1.42,0,40.43333333
28.52,1,32.2
12.54,0,32.2
19.04,1,29.28333333
-1.48,0,29.28333333
19.24,1,26.65
7.46,0,26.65
1.2,0,26.68333333
25.7,1,26.68333333
31.74,1,41.26666667
10.5,0,41.26666667
4.32,0,36.21666667
11.42,1,36.21666667
12.36,1,25.85
3.8,0,25.85
8.0,1,35.08333333
11.3,0,35.08333333
15.0,1,56.21666667
23.96,0,56.21666667
18.82,1,29.78333333
3.52,0,29.78333333
26.7,1,39.48333333
6.46,0,39.48333333
4.52,0,35.58333333
18.06,1,35.58333333
19.36,0,42.05
23.28,1,42.05
16.22,1,38.68333333
3.02,0,38.68333333
14.4,0,40.06666667
24.72,1,40.06666667
19.64,1,29.76666667
8.2,0,29.76666667
24.9,1,34.68333333
19.16,0,34.68333333
9.6,0,31.85
41.92,1,31.85
27.12,1,33.31666667
12.26,0,33.31666667
31.48,1,33.26666667
9.62,0,33.26666667
26.9,1,34.21666667
7.2,0,34.21666667
16.28,1,27.05
3.7199999999999998,0,27.05
15.0,0,39.93333333
19.86,1,39.93333333
7.76,0,32.2
17.94,1,32.2
32.879999999999995,1,30.76666667
4.58,0,30.76666667
5.88,0,26.85
17.3,1,26.85
32.28,1,30.5
9.8,0,30.5
26.34,1,38.6
8.56,0,38.6
22.52,1,37.13333333
6.32,0,37.13333333
26.36,1,26.53333333
10.5,0,26.53333333
25.18,1,34.18333333
1.24,0,34.18333333
26.26,1,27.63333333
2.44,0,27.63333333
9.28,0,31.01666667
18.16,1,31.01666667
26.66,1,30.73333333
4.68,0,30.73333333
-3.82,0,23.65
30.3,1,23.65
34.16,1,28.63333333
-0.5,0,28.63333333
23.88,1,26.85
-1.6400000000000001,0,26.85
7.28,0,27.7
19.0,1,27.7
19.64,1,45.55
21.42,0,45.55
34.38,1,54.68333333
13.92,0,54.68333333
17.74,1,43.11666667
15.72,0,43.11666667
1.3599999999999999,0,28.13333333
7.26,1,28.13333333
5.28,0,37.35
33.32,1,37.35
5.14,0,27.43333333
26.02,1,27.43333333
15.24,1,41.78333333
8.32,0,41.78333333
29.44,1,44.46666667
19.2,0,44.46666667
21.2,0,47.8
37.28,1,47.8
29.64,1,27.5
1.6600000000000001,0,27.5
7.5,0,26.15
24.26,1,26.15
23.0,1,34.9
0.2,0,34.9
14.84,1,25.26666667
1.2,0,25.26666667
29.5,1,29.38333333
9.56,0,29.38333333
7.74,1,31.85
17.06,0,31.85
3.7800000000000002,0,24.68333333
26.52,1,24.68333333
10.6,1,27.76666667
20.3,0,27.76666667
28.9,1,33.65
8.6,0,33.65
12.28,0,33.71666667
46.24,1,33.71666667
27.5,1,20.23333333
0.54,0,20.23333333
33.8,1,33.61666667
8.82,0,33.61666667
24.64,1,33.46666667
13.24,0,33.46666667
12.82,1,37.7
9.34,0,37.7
36.86,1,47.3
27.46,0,47.3
45.4,0,39.4
41.64,1,39.4
23.38,0,33.83333333
48.38,1,33.83333333
15.34,0,42.0
45.2,1,42.0
56.74,0,47.21666667
25.38,1,47.21666667
13.28,0,44.63333333
21.64,1,44.63333333
29.52,1,22.25
1.2,0,22.25
53.4,1,55.7
24.54,0,55.7
3.66,0,27.9
32.28,1,27.9
17.52,1,40.06666667
9.4,0,40.06666667
20.14,1,40.45
1.42,0,40.45
14.82,1,27.23333333
1.8399999999999999,0,27.23333333
29.32,0,40.8
18.64,1,40.8
9.68,1,40.11666667
3.92,0,40.11666667
19.14,0,34.15
40.32,1,34.15
1.8399999999999999,0,35.35
42.4,1,35.35
24.24,1,31.58333333
-4.18,0,31.58333333
4.4,0,47.03333333
27.38,1,47.03333333
3.92,0,31.1
38.98,1,31.1
22.26,1,32.23333333
-0.26,0,32.23333333
10.64,1,32.85
6.32,0,32.85
23.36,1,26.68333333
-2.26,0,26.68333333
19.86,1,33.01666667
2.36,0,33.01666667
14.36,1,36.15
0.42,0,36.15
23.84,1,30.13333333
-0.020000000000000018,0,30.13333333
24.04,1,52.08333333
24.0,0,52.08333333
18.3,1,38.03333333
5.26,0,38.03333333
11.56,1,25.23333333
1.16,0,25.23333333
24.98,1,33.63333333
5.22,0,33.63333333
29.0,1,39.96666667
12.08,0,39.96666667
2.1,0,30.76666667
11.66,1,30.76666667
6.92,0,37.18333333
28.44,1,37.18333333
20.46,1,28.13333333
-1.44,0,28.13333333
19.28,1,38.76666667
8.46,0,38.76666667
6.86,0,28.85
22.8,1,28.85
10.86,1,31.48333333
5.92,0,31.48333333
27.24,1,25.13333333
-0.31999999999999995,0,25.13333333
18.74,1,26.9
7.42,0,26.9
12.02,1,34.73333333
1.58,0,34.73333333
43.16,1,46.01666667
24.0,0,46.01666667
15.64,1,36.81666667
17.86,0,36.81666667
8.9,0,44.06666667
28.38,1,44.06666667
31.6,1,48.51666667
21.08,0,48.51666667
22.98,1,37.31666667
10.2,0,37.31666667
5.1,0,48.86666667
41.28,1,48.86666667
6.16,0,35.83333333
1.82,1,35.83333333
7.36,0,30.2
18.58,1,30.2
-1.2999999999999998,0,24.46666667
22.6,1,24.46666667
13.8,1,40.18333333
19.58,0,40.18333333
1.0,0,34.1
13.48,1,34.1
1.32,0,23.71666667
28.94,1,23.71666667
31.3,1,27.68333333
7.68,0,27.68333333
-1.2,0,29.73333333
31.24,1,29.73333333
-0.72,0,30.11666667
32.18,1,30.11666667
6.88,0,28.61666667
25.1,1,28.61666667
12.88,0,26.91666667
35.22,1,26.91666667
11.78,1,34.98333333
28.2,0,34.98333333
-0.7,0,24.15
32.5,1,24.15
22.22,1,35.68333333
16.34,0,35.68333333
9.94,0,34.03333333
17.7,1,34.03333333
18.54,1,23.53333333
0.7000000000000001,0,23.53333333
16.3,1,36.98333333
27.44,0,36.98333333
35.56,1,37.85
21.14,0,37.85
17.74,1,43.11666667
29.58,0,43.11666667
18.62,1,30.25
9.68,0,30.25
10.28,0,36.43333333
18.88,1,36.43333333
11.5,0,37.16666667
16.22,1,37.16666667
30.36,1,32.81666667
7.34,0,32.81666667
1.18,0,32.25
13.64,1,32.25
24.36,1,41.8
17.62,0,41.8
10.62,1,49.66666667
10.74,0,49.66666667
4.78,0,43.15
39.92,1,43.15
26.54,1,28.06666667
-0.31999999999999995,0,28.06666667
0.08,0,21.53333333
15.34,1,21.53333333
5.22,0,31.36666667
13.72,1,31.36666667
9.62,0,30.9
28.42,1,30.9
31.8,1,30.71666667
10.22,0,30.71666667
34.5,0,52.75
29.52,1,52.75
16.38,1,28.88333333
-0.76,0,28.88333333
10.42,0,40.8
18.5,1,40.8
14.62,1,30.33333333
7.66,0,30.33333333
27.24,1,33.86666667
16.76,0,33.86666667
23.66,1,29.96666667
1.46,0,29.96666667
29.7,1,22.06666667
-1.46,0,22.06666667
11.9,0,28.71666667
13.54,1,28.71666667
14.8,1,37.53333333
8.7,0,37.53333333
4.68,0,26.33333333
16.36,1,26.33333333
16.42,0,39.58333333
13.98,1,39.58333333
10.34,1,36.26666667
5.4,0,36.26666667
29.22,1,44.36666667
8.6,0,44.36666667
10.62,0,37.18333333
31.44,1,37.18333333
32.54,1,46.28333333
23.8,0,46.28333333
27.24,1,26.78333333
7.28,0,26.78333333
16.4,1,43.46666667
10.86,0,43.46666667
12.4,0,37.21666667
36.12,1,37.21666667
27.12,1,23.66666667
0.22,0,23.66666667
16.12,0,34.75
32.2,1,34.75
25.26,1,27.98333333
26.3,0,27.98333333
10.66,0,29.16666667
34.46,1,29.16666667
22.26,1,38.08333333
37.44,0,38.08333333
11.24,0,37.65
19.1,1,37.65
24.22,1,25.31666667
4.64,0,25.31666667
10.18,0,23.8
20.08,1,23.8
12.02,1,29.55
7.96,0,29.55
16.4,1,40.66666667
5.3,0,40.66666667
4.92,1,29.38333333
8.3,0,29.38333333
26.16,0,37.46666667
25.02,1,37.46666667
21.18,0,38.28333333
33.260000000000005,1,38.28333333
-0.88,0,31.15
42.56,1,31.15
4.36,0,32.15
24.24,1,32.15
27.46,1,46.33333333
1.76,0,46.33333333
15.7,0,57.5
19.84,1,57.5
12.42,1,25.3
3.14,0,25.3
19.58,1,36.81666667
10.26,0,36.81666667
-2.02,0,27.56666667
19.18,1,27.56666667
7.7,0,36.0
21.94,1,36.0
14.26,1,27.5
8.82,0,27.5
3.62,0,25.58333333
33.22,1,25.58333333
12.14,0,23.8
48.4,1,23.8
7.0,1,51.25
33.739999999999995,0,51.25
7.68,0,36.48333333
23.34,1,36.48333333
7.16,0,32.16666667
15.9,1,32.16666667
25.32,1,34.81666667
9.34,0,34.81666667
19.62,1,43.58333333
0.48,0,43.58333333
24.96,1,38.33333333
28.34,0,38.33333333
8.06,0,30.63333333
32.28,1,30.63333333
2.26,0,36.63333333
14.38,1,36.63333333
8.66,0,31.2
39.3,1,31.2
25.22,1,38.73333333
26.42,0,38.73333333
8.16,0,42.1
26.28,1,42.1
22.3,1,31.78333333
15.16,0,31.78333333
14.46,1,41.3
13.2,0,41.3
1.6800000000000002,0,31.35
13.42,1,31.35
24.46,1,43.15
45.36,0,43.15
27.14,1,22.83333333
3.42,0,22.83333333
20.52,0,35.6
34.88,1,35.6
-2.46,0,27.55
39.38,1,27.55
56.28,1,26.56666667
1.16,0,26.56666667
14.3,0,46.06666667
24.62,1,46.06666667
24.92,1,35.03333333
2.5,0,35.03333333
34.5,1,29.08333333
0.86,0,29.08333333
11.04,0,33.63333333
15.24,1,33.63333333
22.6,1,40.98333333
4.4,0,40.98333333
12.28,1,36.18333333
8.46,0,36.18333333
20.34,1,42.9
8.66,0,42.9
12.28,0,39.6
16.72,1,39.6
39.82,1,43.81666667
16.04,0,43.81666667
9.3,0,38.16666667
26.5,1,38.16666667
24.16,1,30.75
4.9,0,30.75
15.28,1,33.88333333
0.96,0,33.88333333
9.56,0,35.28333333
26.4,1,35.28333333
17.3,1,40.2
3.06,0,40.2
6.18,0,35.71666667
30.22,1,35.71666667
41.12,1,29.21666667
4.36,0,29.21666667
5.68,0,39.28333333
16.28,1,39.28333333
7.82,0,39.36666667
34.52,1,39.36666667
25.38,1,39.01666667
18.74,0,39.01666667
14.72,0,38.16666667
20.32,1,38.16666667
-0.78,0,30.36666667
26.76,1,30.36666667
9.22,0,50.4
33.480000000000004,1,50.4
12.72,1,34.11666667
4.74,0,34.11666667
3.68,0,36.16666667
27.84,1,36.16666667
5.42,0,40.06666667
25.94,1,40.06666667
35.54,1,35.8
13.14,0,35.8
21.42,0,38.35
31.66,1,38.35
15.26,1,36.4
3.26,0,36.4
3.04,0,33.23333333
30.14,1,33.23333333
30.24,0,50.55
31.4,1,50.55
6.9,0,34.8
26.42,1,34.8
22.5,1,44.78333333
9.5,0,44.78333333
22.58,1,52.33333333
17.04,0,52.33333333
27.78,0,43.76666667
16.24,1,43.76666667
0.15999999999999992,0,32.86666667
12.46,1,32.86666667
5.5600000000000005,0,30.36666667
2.86,1,30.36666667
31.7,1,36.71666667
9.84,0,36.71666667
-1.22,0,32.85
16.26,1,32.85
6.26,0,36.8
15.22,1,36.8
4.26,0,25.41666667
5.1,1,25.41666667
5.38,0,31.71666667
20.44,1,31.71666667
0.24,0,29.08333333
23.52,1,29.08333333
15.02,1,33.71666667
0.26,0,33.71666667
28.34,1,49.95
9.48,0,49.95
-1.04,0,32.16666667
16.16,1,32.16666667
20.88,1,34.98333333
-0.020000000000000018,0,34.98333333
1.1400000000000001,0,31.21666667
19.62,1,31.21666667
7.62,0,26.85
27.22,1,26.85
2.74,0,33.16666667
12.3,1,33.16666667
4.82,0,35.98333333
28.56,1,35.98333333
37.3,1,35.83333333
8.28,0,35.83333333
30.46,1,38.01666667
7.42,0,38.01666667
6.24,1,37.26666667
5.32,0,37.26666667
34.56,1,35.1
5.38,0,35.1
20.18,1,34.6
6.64,0,34.6
1.72,0,30.33333333
26.3,1,30.33333333
24.18,0,38.4
25.56,1,38.4
3.46,0,35.83333333
25.8,1,35.83333333
17.72,1,29.9
3.3,0,29.9
12.9,1,32.33333333
-0.38,0,32.33333333
7.2,0,41.0
37.9,1,41.0
37.26,0,43.68333333
32.6,1,43.68333333
19.1,1,41.06666667
5.46,0,41.06666667
2.8200000000000003,0,25.76666667
18.8,1,25.76666667
9.18,1,32.25
11.16,0,32.25
45.32,1,35.91666667
27.46,0,35.91666667
5.18,0,28.2
15.22,1,28.2
20.28,1,35.46666667
16.7,0,35.46666667
34.58,1,32.86666667
4.2,0,32.86666667
8.12,0,39.33333333
33.22,1,39.33333333
32.239999999999995,1,30.41666667
3.26,0,30.41666667
30.32,1,28.61666667
6.62,0,28.61666667
2.4,0,26.13333333
17.92,1,26.13333333
17.08,1,30.76666667
2.3,0,30.76666667
13.12,1,32.98333333
11.4,0,32.98333333
-2.84,0,26.65
25.64,1,26.65
0.6,0,23.15
15.74,1,23.15
11.120000000000001,0,32.65
26.86,1,32.65
9.26,0,35.96666667
18.5,1,35.96666667
26.42,1,27.2
3.16,0,27.2
1.32,0,35.88333333
19.3,1,35.88333333
9.08,0,30.25
21.34,1,30.25
15.22,1,37.71666667
25.4,0,37.71666667
7.92,0,32.01666667
17.16,1,32.01666667
30.98,1,30.81666667
7.3,0,30.81666667
-1.3199999999999998,0,29.9
29.68,1,29.9
4.6,0,32.21666667
18.76,1,32.21666667
0.8200000000000001,0,31.25
14.8,1,31.25
23.9,1,31.06666667
-3.76,0,31.06666667
10.46,0,36.35
18.94,1,36.35
1.3599999999999999,0,29.33333333
16.9,1,29.33333333
20.48,1,25.3
3.32,0,25.3
1.6400000000000001,0,44.41666667
20.44,1,44.41666667
2.2,0,32.33333333
21.26,1,32.33333333
30.4,1,34.8
4.14,0,34.8
27.12,1,35.0
-0.84,0,35.0
35.56,0,46.15
24.48,1,46.15
29.3,1,41.08333333
8.44,0,41.08333333
18.74,1,27.83333333
5.34,0,27.83333333
2.7,0,38.31666667
19.78,1,38.31666667
31.38,1,31.56666667
3.88,0,31.56666667
3.54,0,28.03333333
16.76,1,28.03333333
26.88,1,34.65
6.82,0,34.65
6.2,0,28.95
35.82,1,28.95
32.34,1,36.78333333
19.22,0,36.78333333
5.54,0,45.01666667
23.68,1,45.01666667
27.18,1,31.15
0.32,0,31.15
5.2,0,27.81666667
24.22,1,27.81666667
1.22,0,28.68333333
18.16,1,28.68333333
0.72,0,39.26666667
19.4,1,39.26666667
-0.6599999999999999,0,26.4
31.7,1,26.4
2.74,0,39.73333333
26.4,1,39.73333333
14.48,1,41.2
3.88,0,41.2
22.88,1,58.71666667
25.22,0,58.71666667
24.7,1,25.5
-2.54,0,25.5
36.7,1,41.86666667
20.9,0,41.86666667
32.08,1,30.03333333
-2.5,0,30.03333333
19.34,1,50.6
15.68,0,50.6
45.3,1,33.93333333
0.0,0,33.93333333
14.32,1,31.0
3.36,0,31.0
5.94,0,50.3
29.18,1,50.3
28.14,1,31.15
3.26,0,31.15
19.4,0,35.76666667
24.36,1,35.76666667
18.18,1,41.86666667
3.2,0,41.86666667
-0.76,0,34.9
33.32,1,34.9
3.88,0,30.25
23.54,1,30.25
9.62,1,35.66666667
5.98,0,35.66666667
0.3,0,32.28333333
13.3,1,32.28333333
25.68,1,60.63333333
20.8,0,60.63333333
21.36,1,33.95
2.44,0,33.95
15.06,0,58.86666667
23.14,1,58.86666667
1.48,0,31.73333333
30.5,1,31.73333333
0.2,0,30.56666667
17.24,1,30.56666667
0.92,0,32.4
27.42,1,32.4
4.1,0,28.23333333
26.12,1,28.23333333
27.48,1,35.91666667
0.16,0,35.91666667
13.120000000000001,0,38.1
22.58,1,38.1
7.22,0,39.33333333
30.82,1,39.33333333
2.7,1,34.31666667
14.04,0,34.31666667
16.4,1,41.0
42.36,0,41.0
28.4,1,37.11666667
5.58,0,37.11666667
16.06,1,33.7
10.38,0,33.7
18.08,1,45.3
10.28,0,45.3
13.42,0,42.63333333
41.54,1,42.63333333
0.3,0,32.35
25.8,1,32.35
23.38,1,33.98333333
15.84,0,33.98333333
20.02,1,38.65
4.52,0,38.65
24.1,1,34.03333333
10.5,0,34.03333333
22.56,0,34.86666667
29.78,1,34.86666667
33.36,1,41.93333333
19.84,0,41.93333333
32.46,1,37.35
5.38,0,37.35
17.16,1,29.78333333
6.3,0,29.78333333
-0.84,0,26.3
30.32,1,26.3
29.18,1,22.81666667
-1.52,0,22.81666667
40.38,1,41.05
12.96,0,41.05
3.26,0,26.2
29.5,1,26.2
28.96,1,39.58333333
9.26,0,39.58333333
22.44,1,30.0
5.52,0,30.0
10.2,0,39.43333333
36.38,1,39.43333333
5.22,0,27.61666667
33.32,1,27.61666667
13.66,1,36.93333333
0.86,0,36.93333333
13.44,0,37.18333333
12.34,1,37.18333333
14.02,1,23.68333333
4.58,0,23.68333333
23.36,1,35.5
3.64,0,35.5
14.88,0,41.95
25.32,1,41.95
9.24,0,31.26666667
28.56,1,31.26666667
16.08,0,51.86666667
35.2,1,51.86666667
24.76,0,46.46666667
22.56,1,46.46666667
17.82,1,31.33333333
3.48,0,31.33333333
-0.24,0,29.31666667
16.26,1,29.31666667
16.66,1,24.03333333
2.7,0,24.03333333
2.2800000000000002,0,26.53333333
13.92,1,26.53333333
31.12,1,42.0
4.2,0,42.0
23.44,0,57.76666667
11.620000000000001,1,57.76666667
22.02,1,31.06666667
-5.14,0,31.06666667
15.0,1,37.51666667
-1.38,0,37.51666667
13.64,1,29.86666667
-0.05999999999999994,0,29.86666667
3.7800000000000002,0,28.03333333
15.78,1,28.03333333
10.08,0,33.66666667
13.88,1,33.66666667
31.66,1,23.55
-2.46,0,23.55
36.14,1,36.35
1.6,0,36.35
9.48,0,35.1
17.84,1,35.1
10.72,0,49.48333333
14.26,1,49.48333333
0.56,0,34.91666667
17.22,1,34.91666667
11.94,1,37.83333333
3.44,0,37.83333333
-0.5800000000000001,0,32.06666667
14.92,1,32.06666667
3.74,0,30.66666667
16.28,1,30.66666667
0.32,0,27.41666667
14.74,1,27.41666667
10.22,1,36.08333333
7.04,0,36.08333333
3.16,0,50.7
38.12,1,50.7
25.18,1,38.88333333
11.02,0,38.88333333
1.08,0,51.86666667
13.4,1,51.86666667
8.78,1,41.66666667
6.26,0,41.66666667
14.120000000000001,1,55.4
