gameid,date,league,split,side,week,side,position,player,team,gamelength,result,k,d,a,teamkills,teamdeaths,cs,fpts
1112249,43687.764910000005,LCS,2019-2P,Blue,QF,Blue,Jungle,Lira,Clutch Gaming,35.08333333,1,2,4,14,18,17,280,37.6
1112249,43687.764910000005,LCS,2019-2P,Blue,QF,Blue,Middle,Damonte,Clutch Gaming,35.08333333,1,0,3,11,18,17,301,27.02
1112249,43687.764910000005,LCS,2019-2P,Blue,QF,Blue,ADC,Cody Sun,Clutch Gaming,35.08333333,1,10,0,6,18,17,468,53.36
1112249,43687.764910000005,LCS,2019-2P,Blue,QF,Blue,Support,Vulcan,Clutch Gaming,35.08333333,1,1,6,13,18,17,66,26.32
1112249,43687.764910000005,LCS,2019-2P,Red,QF,Red,Top,Broken Blade,Team SoloMid,35.08333333,0,3,4,7,17,18,228,23.56
1112249,43687.764910000005,LCS,2019-2P,Red,QF,Red,Jungle,Spica,Team SoloMid,35.08333333,0,1,6,13,17,18,224,29.48
1112249,43687.764910000005,LCS,2019-2P,Red,QF,Red,Middle,Bjergsen,Team SoloMid,35.08333333,0,5,2,11,17,18,327,43.54
1112249,43687.764910000005,LCS,2019-2P,Red,QF,Red,ADC,Zven,Team SoloMid,35.08333333,0,8,2,8,17,18,401,46.02
1112249,43687.764910000005,LCS,2019-2P,Red,QF,Red,Support,Smoothie,Team SoloMid,35.08333333,0,0,4,15,17,18,61,29.22
1112249,43687.764910000005,LCS,2019-2P,Blue,QF,Blue,Team,Team,Clutch Gaming,35.08333333,1,18,17,50,18,17,1428,22.0
1112249,43687.764910000005,LCS,2019-2P,Red,QF,Red,Team,Team,Team SoloMid,35.08333333,0,17,18,54,17,18,1241,7.0
1112568,43688.55906,LCS,2019-2P,Blue,QF,Blue,Top,Ruin,Counter Logic Gaming,46.36666667,1,2,1,5,12,3,381,22.62
1112568,43688.55906,LCS,2019-2P,Blue,QF,Blue,Jungle,Wiggily,Counter Logic Gaming,46.36666667,1,4,1,4,12,3,380,26.6
1112568,43688.55906,LCS,2019-2P,Blue,QF,Blue,Middle,PowerOfEvil,Counter Logic Gaming,46.36666667,1,3,0,2,12,3,514,23.28
1112568,43688.55906,LCS,2019-2P,Blue,QF,Blue,ADC,Stixxay,Counter Logic Gaming,46.36666667,1,3,1,4,12,3,509,26.18
1112568,43688.55906,LCS,2019-2P,Blue,QF,Blue,Support,Biofrost,Counter Logic Gaming,46.36666667,1,0,0,8,12,3,79,17.58
1112568,43688.55906,LCS,2019-2P,Red,QF,Red,Top,Dhokla,OpTic Gaming,46.36666667,0,1,1,2,3,12,291,11.82
1112568,43688.55906,LCS,2019-2P,Red,QF,Red,Jungle,Meteos,OpTic Gaming,46.36666667,0,1,2,2,3,12,327,11.54
1112568,43688.55906,LCS,2019-2P,Red,QF,Red,Middle,Crown,OpTic Gaming,46.36666667,0,1,3,1,3,12,505,12.1
1112568,43688.55906,LCS,2019-2P,Red,QF,Red,ADC,Arrow,OpTic Gaming,46.36666667,0,0,3,1,3,12,493,8.86
1112568,43688.55906,LCS,2019-2P,Red,QF,Red,Support,Big,OpTic Gaming,46.36666667,0,0,3,1,3,12,50,0.0
1112568,43688.55906,LCS,2019-2P,Blue,QF,Blue,Team,Team,Counter Logic Gaming,46.36666667,1,12,3,23,12,3,1863,13.0
1112568,43688.55906,LCS,2019-2P,Red,QF,Red,Team,Team,OpTic Gaming,46.36666667,0,3,12,7,3,12,1666,33.0
1112605,43688.62207,LCS,2019-2P,Blue,QF,Blue,Top,Dhokla,OpTic Gaming,30.58333333,0,1,3,3,9,20,231,10.62
1112605,43688.62207,LCS,2019-2P,Blue,QF,Blue,Jungle,Meteos,OpTic Gaming,30.58333333,0,0,4,7,9,20,235,14.7
1112605,43688.62207,LCS,2019-2P,Blue,QF,Blue,Middle,Crown,OpTic Gaming,30.58333333,0,4,4,4,9,20,242,20.84
1112605,43688.62207,LCS,2019-2P,Blue,QF,Blue,ADC,Arrow,OpTic Gaming,30.58333333,0,4,3,3,9,20,272,20.44
1112605,43688.62207,LCS,2019-2P,Blue,QF,Blue,Support,Big,OpTic Gaming,30.58333333,0,0,6,4,9,20,24,2.48
1112605,43688.62207,LCS,2019-2P,Red,QF,Red,Top,Ruin,Counter Logic Gaming,30.58333333,1,6,3,5,20,9,276,30.52
1112605,43688.62207,LCS,2019-2P,Red,QF,Red,Jungle,Wiggily,Counter Logic Gaming,30.58333333,1,0,1,12,20,9,225,29.5
1112605,43688.62207,LCS,2019-2P,Red,QF,Red,Middle,PowerOfEvil,Counter Logic Gaming,30.58333333,1,9,1,8,20,9,359,49.18
1112605,43688.62207,LCS,2019-2P,Red,QF,Red,ADC,Stixxay,Counter Logic Gaming,30.58333333,1,3,1,6,20,9,252,25.04
1112605,43688.62207,LCS,2019-2P,Red,QF,Red,Support,Biofrost,Counter Logic Gaming,30.58333333,1,2,3,8,20,9,24,19.48
1112605,43688.62207,LCS,2019-2P,Blue,QF,Blue,Team,Team,OpTic Gaming,30.58333333,0,9,20,21,9,20,1004,6.0
1112605,43688.62207,LCS,2019-2P,Red,QF,Red,Team,Team,Counter Logic Gaming,30.58333333,1,20,9,39,20,9,1136,25.0
1112616,43688.660560000004,LCS,2019-2P,Blue,QF,Blue,Top,Ruin,Counter Logic Gaming,28.48333333,1,1,0,4,15,6,230,15.6
1112616,43688.660560000004,LCS,2019-2P,Blue,QF,Blue,Jungle,Wiggily,Counter Logic Gaming,28.48333333,1,2,1,5,15,6,283,20.66
1112616,43688.660560000004,LCS,2019-2P,Blue,QF,Blue,Middle,PowerOfEvil,Counter Logic Gaming,28.48333333,1,4,3,3,15,6,317,21.34
1112616,43688.660560000004,LCS,2019-2P,Blue,QF,Blue,ADC,Stixxay,Counter Logic Gaming,28.48333333,1,6,1,4,15,6,307,31.14
1112616,43688.660560000004,LCS,2019-2P,Blue,QF,Blue,Support,Biofrost,Counter Logic Gaming,28.48333333,1,2,1,11,15,6,21,29.42
1112616,43688.660560000004,LCS,2019-2P,Red,QF,Red,Top,Dhokla,OpTic Gaming,28.48333333,0,1,2,1,6,15,255,8.1
1112616,43688.660560000004,LCS,2019-2P,Red,QF,Red,Jungle,Meteos,OpTic Gaming,28.48333333,0,2,3,3,6,15,204,13.08
1112616,43688.660560000004,LCS,2019-2P,Red,QF,Red,Middle,Crown,OpTic Gaming,28.48333333,0,2,2,1,6,15,334,12.68
1112616,43688.660560000004,LCS,2019-2P,Red,QF,Red,ADC,Arrow,OpTic Gaming,28.48333333,0,0,3,2,6,15,214,5.28
1112616,43688.660560000004,LCS,2019-2P,Red,QF,Red,Support,Big,OpTic Gaming,28.48333333,0,1,5,4,6,15,27,6.54
1112616,43688.660560000004,LCS,2019-2P,Blue,QF,Blue,Team,Team,Counter Logic Gaming,28.48333333,1,15,6,27,15,6,1158,25.0
1112616,43688.660560000004,LCS,2019-2P,Red,QF,Red,Team,Team,OpTic Gaming,28.48333333,0,6,15,11,6,15,1034,4.0
1210366,43693.42914,LEC,2019-2,Blue,9,Blue,Top,Cabochard,Vitality,30.7,0,1,2,1,4,12,308,9.16
1210366,43693.42914,LEC,2019-2,Blue,9,Blue,Jungle,Mowgli,Vitality,30.7,0,0,3,4,4,12,187,8.74
1210366,43693.42914,LEC,2019-2,Blue,9,Blue,Middle,Jiizuke,Vitality,30.7,0,1,2,1,4,12,365,10.3
1210366,43693.42914,LEC,2019-2,Blue,9,Blue,ADC,Attila,Vitality,30.7,0,1,2,1,4,12,314,9.28
1210366,43693.42914,LEC,2019-2,Blue,9,Blue,Support,Jactroll,Vitality,30.7,0,1,3,2,4,12,20,4.4
1210366,43693.42914,LEC,2019-2,Red,9,Red,Top,Dan Dan,Misfits,30.7,1,2,0,3,12,4,299,17.98
1210366,43693.42914,LEC,2019-2,Red,9,Red,Jungle,Kirei,Misfits,30.7,1,2,1,6,12,4,226,21.52
1210366,43693.42914,LEC,2019-2,Red,9,Red,Middle,LIDER,Misfits,30.7,1,2,3,2,12,4,306,13.12
1210366,43693.42914,LEC,2019-2,Red,9,Red,ADC,Hans Sama,Misfits,30.7,1,6,0,2,12,4,371,29.42
1210366,43693.42914,LEC,2019-2,Red,9,Red,Support,H1IVA,Misfits,30.7,1,0,0,7,12,4,68,15.36
1210366,43693.42914,LEC,2019-2,Blue,9,Blue,Team,Team,Vitality,30.7,0,4,12,9,4,12,1194,3.0
1210366,43693.42914,LEC,2019-2,Red,9,Red,Team,Team,Misfits,30.7,1,12,4,20,12,4,1270,24.0
1210372,43693.48544,LEC,2019-2,Blue,9,Blue,Top,Expect,Excel Esports,27.06666667,0,2,4,1,5,17,178,7.56
1210372,43693.48544,LEC,2019-2,Blue,9,Blue,Jungle,Caedrel,Excel Esports,27.06666667,0,0,3,1,5,17,236,3.72
1210372,43693.48544,LEC,2019-2,Blue,9,Blue,Middle,Mickey,Excel Esports,27.06666667,0,2,2,1,5,17,254,11.08
1210372,43693.48544,LEC,2019-2,Blue,9,Blue,ADC,Jeskla,Excel Esports,27.06666667,0,0,4,0,5,17,226,0.52
1210372,43693.48544,LEC,2019-2,Blue,9,Blue,Support,Mystiques,Excel Esports,27.06666667,0,1,4,1,5,17,15,1.3
1210372,43693.48544,LEC,2019-2,Red,9,Red,Top,Sacre,SK Gaming,27.06666667,1,0,2,5,17,5,172,11.44
1210372,43693.48544,LEC,2019-2,Red,9,Red,Jungle,Selfmade,SK Gaming,27.06666667,1,2,0,9,17,5,237,28.74
1210372,43693.48544,LEC,2019-2,Red,9,Red,Middle,Jenax,SK Gaming,27.06666667,1,7,3,2,17,5,204,26.08
1210372,43693.48544,LEC,2019-2,Red,9,Red,ADC,Crownshot,SK Gaming,27.06666667,1,7,0,5,17,5,324,37.48
1210372,43693.48544,LEC,2019-2,Red,9,Red,Support,Dreams,SK Gaming,27.06666667,1,1,0,8,17,5,65,20.3
1210372,43693.48544,LEC,2019-2,Blue,9,Blue,Team,Team,Excel Esports,27.06666667,0,5,17,4,5,17,909,5.0
1210372,43693.48544,LEC,2019-2,Red,9,Red,Team,Team,SK Gaming,27.06666667,1,17,5,29,17,5,1002,24.0
1210376,43693.52097,LEC,2019-2,Blue,9,Blue,Top,Vizicsacsi,Splyce,42.55,0,5,7,7,14,27,355,29.1
1210376,43693.52097,LEC,2019-2,Blue,9,Blue,Jungle,Xerxe,Splyce,42.55,0,0,5,9,14,27,220,17.4
1210376,43693.52097,LEC,2019-2,Blue,9,Blue,Middle,Humanoid,Splyce,42.55,0,3,6,6,14,27,426,23.52
1210376,43693.52097,LEC,2019-2,Blue,9,Blue,ADC,Kobbe,Splyce,42.55,0,6,3,3,14,27,485,30.7
1210376,43693.52097,LEC,2019-2,Blue,9,Blue,Support,Norskeren,Splyce,42.55,0,0,6,12,14,27,40,20.8
1210376,43693.52097,LEC,2019-2,Red,9,Red,Top,Bwipo,Fnatic,42.55,1,11,3,9,27,14,348,56.96
1210376,43693.52097,LEC,2019-2,Red,9,Red,Jungle,Broxah,Fnatic,42.55,1,3,3,10,27,14,318,32.36
1210376,43693.52097,LEC,2019-2,Red,9,Red,Middle,Nemesis,Fnatic,42.55,1,6,2,11,27,14,417,48.34
1210376,43693.52097,LEC,2019-2,Red,9,Red,ADC,Rekkles,Fnatic,42.55,1,7,2,11,27,14,486,52.72
1210376,43693.52097,LEC,2019-2,Red,9,Red,Support,Hylissang,Fnatic,42.55,1,0,4,14,27,14,22,26.44
1210376,43693.52097,LEC,2019-2,Blue,9,Blue,Team,Team,Splyce,42.55,0,14,27,37,14,27,1526,6.0
1210376,43693.52097,LEC,2019-2,Red,9,Red,Team,Team,Fnatic,42.55,1,27,14,55,27,14,1591,33.0
1210389,43693.568380000004,LEC,2019-2,Blue,9,Blue,Top,Finn,Rogue,32.68333333,1,1,2,11,16,5,280,30.6
1210389,43693.568380000004,LEC,2019-2,Blue,9,Blue,Jungle,Inspired,Rogue,32.68333333,1,3,0,9,16,5,247,31.94
1210389,43693.568380000004,LEC,2019-2,Blue,9,Blue,Middle,Larssen,Rogue,32.68333333,1,7,1,7,16,5,302,40.04
1210389,43693.568380000004,LEC,2019-2,Blue,9,Blue,ADC,Woolite,Rogue,32.68333333,1,5,0,7,16,5,308,35.16
1210389,43693.568380000004,LEC,2019-2,Blue,9,Blue,Support,Vander,Rogue,32.68333333,1,0,2,9,16,5,18,16.36
1210389,43693.568380000004,LEC,2019-2,Red,9,Red,Top,Alphari,Origen,32.68333333,0,0,2,4,5,16,275,11.5
1210389,43693.568380000004,LEC,2019-2,Red,9,Red,Jungle,Kold,Origen,32.68333333,0,2,4,1,5,16,213,8.26
1210389,43693.568380000004,LEC,2019-2,Red,9,Red,Middle,Nukeduck,Origen,32.68333333,0,1,3,1,5,16,293,7.86
1210389,43693.568380000004,LEC,2019-2,Red,9,Red,ADC,Patrik,Origen,32.68333333,0,2,3,0,5,16,311,9.22
1210389,43693.568380000004,LEC,2019-2,Red,9,Red,Support,Mithy,Origen,32.68333333,0,0,4,3,5,16,54,3.08
1210389,43693.568380000004,LEC,2019-2,Blue,9,Blue,Team,Team,Rogue,32.68333333,1,16,5,43,16,5,1155,9.0
1210389,43693.568380000004,LEC,2019-2,Red,9,Red,Team,Team,Origen,32.68333333,0,5,16,9,5,16,1146,10.0
1210394,43693.60845,LEC,2019-2,Blue,9,Blue,Top,Wunder,G2 Esports,32.16666667,0,1,4,3,8,23,253,10.06
1210394,43693.60845,LEC,2019-2,Blue,9,Blue,Jungle,Jankos,G2 Esports,32.16666667,0,3,6,1,8,23,275,10.5
1210394,43693.60845,LEC,2019-2,Blue,9,Blue,Middle,Caps,G2 Esports,32.16666667,0,1,3,3,8,23,249,10.98
1210394,43693.60845,LEC,2019-2,Blue,9,Blue,ADC,Perkz,G2 Esports,32.16666667,0,2,4,3,8,23,381,15.62
1210394,43693.60845,LEC,2019-2,Blue,9,Blue,Support,Mikyx,G2 Esports,32.16666667,0,1,6,1,8,23,60,0.2
1210394,43693.60845,LEC,2019-2,Red,9,Red,Top,Odoamne,Schalke 04,32.16666667,1,3,1,4,23,8,221,20.42
1210394,43693.60845,LEC,2019-2,Red,9,Red,Jungle,Trick,Schalke 04,32.16666667,1,2,2,17,23,8,198,43.96
1210394,43693.60845,LEC,2019-2,Red,9,Red,Middle,Abbedagge,Schalke 04,32.16666667,1,5,2,6,23,8,278,30.56
1210394,43693.60845,LEC,2019-2,Red,9,Red,ADC,Upset,Schalke 04,32.16666667,1,9,2,7,23,8,376,46.52
1210394,43693.60845,LEC,2019-2,Red,9,Red,Support,IgNar,Schalke 04,32.16666667,1,4,1,14,23,8,55,42.1
1210394,43693.60845,LEC,2019-2,Blue,9,Blue,Team,Team,G2 Esports,32.16666667,0,8,23,11,8,23,1218,5.0
1210394,43693.60845,LEC,2019-2,Red,9,Red,Team,Team,Schalke 04,32.16666667,1,23,8,48,23,8,1128,28.0
1210460,43694.390210000005,LEC,2019-2,Blue,9,Blue,Top,Vizicsacsi,Splyce,38.81666667,0,0,4,6,18,21,339,14.78
1210460,43694.390210000005,LEC,2019-2,Blue,9,Blue,Jungle,Xerxe,Splyce,38.81666667,0,0,3,11,18,21,211,25.22
1210460,43694.390210000005,LEC,2019-2,Blue,9,Blue,Middle,Humanoid,Splyce,38.81666667,0,7,3,5,18,21,443,36.86
1210460,43694.390210000005,LEC,2019-2,Blue,9,Blue,ADC,Kobbe,Splyce,38.81666667,0,8,5,7,18,21,451,42.02
1210460,43694.390210000005,LEC,2019-2,Blue,9,Blue,Support,Norskeren,Splyce,38.81666667,0,3,6,11,18,21,17,27.34
1210460,43694.390210000005,LEC,2019-2,Red,9,Red,Top,Dan Dan,Misfits,38.81666667,1,3,3,5,21,18,356,23.12
1210460,43694.390210000005,LEC,2019-2,Red,9,Red,Jungle,Kirei,Misfits,38.81666667,1,10,4,8,21,18,229,48.58
1210460,43694.390210000005,LEC,2019-2,Red,9,Red,Middle,LIDER,Misfits,38.81666667,1,2,2,10,21,18,427,32.54
1210460,43694.390210000005,LEC,2019-2,Red,9,Red,ADC,Hans Sama,Misfits,38.81666667,1,3,1,11,21,18,414,40.28
1210460,43694.390210000005,LEC,2019-2,Red,9,Red,Support,H1IVA,Misfits,38.81666667,1,3,8,13,21,18,83,30.66
1210460,43694.390210000005,LEC,2019-2,Blue,9,Blue,Team,Team,Splyce,38.81666667,0,18,21,40,18,21,1461,9.0
1210460,43694.390210000005,LEC,2019-2,Red,9,Red,Team,Team,Misfits,38.81666667,1,21,18,47,21,18,1509,25.0
1210474,43694.44844,LEC,2019-2,Blue,9,Blue,Top,Alphari,Origen,34.53333333,0,3,2,0,4,16,363,14.26
1210474,43694.44844,LEC,2019-2,Blue,9,Blue,Jungle,Kold,Origen,34.53333333,0,0,5,4,4,16,233,7.66
1210474,43694.44844,LEC,2019-2,Blue,9,Blue,Middle,Nukeduck,Origen,34.53333333,0,1,2,3,4,16,306,13.12
1210474,43694.44844,LEC,2019-2,Blue,9,Blue,ADC,Patrik,Origen,34.53333333,0,0,3,3,4,16,354,10.08
1210474,43694.44844,LEC,2019-2,Blue,9,Blue,Support,Mithy,Origen,34.53333333,0,0,4,3,4,16,26,2.52
1210474,43694.44844,LEC,2019-2,Red,9,Red,Top,Sacre,SK Gaming,34.53333333,1,0,1,7,16,4,277,18.54
1210474,43694.44844,LEC,2019-2,Red,9,Red,Jungle,Selfmade,SK Gaming,34.53333333,1,3,0,9,16,4,226,31.52
1210474,43694.44844,LEC,2019-2,Red,9,Red,Middle,Jenax,SK Gaming,34.53333333,1,8,2,3,16,4,303,34.06
1210474,43694.44844,LEC,2019-2,Red,9,Red,ADC,Crownshot,SK Gaming,34.53333333,1,5,0,9,16,4,457,42.14
1210474,43694.44844,LEC,2019-2,Red,9,Red,Support,Dreams,SK Gaming,34.53333333,1,0,1,10,16,4,55,20.1
1210474,43694.44844,LEC,2019-2,Blue,9,Blue,Team,Team,Origen,34.53333333,0,4,16,13,4,16,1282,5.0
1210474,43694.44844,LEC,2019-2,Red,9,Red,Team,Team,SK Gaming,34.53333333,1,16,4,38,16,4,1318,20.0
1210488,43694.48977,LEC,2019-2,Blue,9,Blue,Top,Odoamne,Schalke 04,28.16666667,1,3,0,6,22,4,235,25.7
1210488,43694.48977,LEC,2019-2,Blue,9,Blue,Jungle,Trick,Schalke 04,28.16666667,1,3,1,6,22,4,197,23.94
1210488,43694.48977,LEC,2019-2,Blue,9,Blue,Middle,Abbedagge,Schalke 04,28.16666667,1,9,1,8,22,4,243,46.86
1210488,43694.48977,LEC,2019-2,Blue,9,Blue,ADC,Upset,Schalke 04,28.16666667,1,6,1,9,22,4,321,41.42
1210488,43694.48977,LEC,2019-2,Blue,9,Blue,Support,IgNar,Schalke 04,28.16666667,1,1,1,15,22,4,11,34.22
1210488,43694.48977,LEC,2019-2,Red,9,Red,Top,Cabochard,Vitality,28.16666667,0,0,3,1,4,22,223,3.46
1210488,43694.48977,LEC,2019-2,Red,9,Red,Jungle,Mowgli,Vitality,28.16666667,0,0,3,1,4,22,227,3.54
1210488,43694.48977,LEC,2019-2,Red,9,Red,Middle,Jiizuke,Vitality,28.16666667,0,1,5,1,4,22,267,5.34
1210488,43694.48977,LEC,2019-2,Red,9,Red,ADC,Attila,Vitality,28.16666667,0,1,5,1,4,22,240,4.8
1210488,43694.48977,LEC,2019-2,Red,9,Red,Support,Jactroll,Vitality,28.16666667,0,2,6,1,4,22,44,2.88
1210488,43694.48977,LEC,2019-2,Blue,9,Blue,Team,Team,Schalke 04,28.16666667,1,22,4,44,22,4,1007,22.0
1210488,43694.48977,LEC,2019-2,Red,9,Red,Team,Team,Vitality,28.16666667,0,4,22,5,4,22,1001,8.0
1210503,43694.526260000006,LEC,2019-2,Blue,9,Blue,Top,Jeskla,Excel Esports,26.95,0,4,7,6,26,49,168,20.36
1210503,43694.526260000006,LEC,2019-2,Blue,9,Blue,Jungle,Mickey,Excel Esports,26.95,0,6,12,12,26,49,183,35.66
1210503,43694.526260000006,LEC,2019-2,Blue,9,Blue,Middle,Mystiques,Excel Esports,26.95,0,6,8,6,26,49,153,25.06
1210503,43694.526260000006,LEC,2019-2,Blue,9,Blue,ADC,Expect,Excel Esports,26.95,0,7,11,8,26,49,158,29.16
1210503,43694.526260000006,LEC,2019-2,Blue,9,Blue,Support,Caedrel,Excel Esports,26.95,0,3,11,12,26,49,41,24.82
1210503,43694.526260000006,LEC,2019-2,Red,9,Red,Top,Wunder,G2 Esports,26.95,1,13,4,13,49,27,217,67.34
1210503,43694.526260000006,LEC,2019-2,Red,9,Red,Jungle,Jankos,G2 Esports,26.95,1,8,5,19,49,27,251,64.02
1210503,43694.526260000006,LEC,2019-2,Red,9,Red,Middle,Mikyx,G2 Esports,26.95,1,12,7,13,49,27,161,60.22
1210503,43694.526260000006,LEC,2019-2,Red,9,Red,ADC,Caps,G2 Esports,26.95,1,14,7,8,49,27,227,57.54
1210503,43694.526260000006,LEC,2019-2,Red,9,Red,Support,Perkz,G2 Esports,26.95,1,2,4,28,49,27,25,60.5
1210503,43694.526260000006,LEC,2019-2,Blue,9,Blue,Team,Team,Excel Esports,26.95,0,26,49,44,26,49,703,4.0
1210503,43694.526260000006,LEC,2019-2,Red,9,Red,Team,Team,G2 Esports,26.95,1,49,27,81,49,27,881,22.0
1210514,43694.562060000004,LEC,2019-2,Blue,9,Blue,Top,Bwipo,Fnatic,31.7,1,7,6,19,41,26,170,58.4
1210514,43694.562060000004,LEC,2019-2,Blue,9,Blue,Jungle,Broxah,Fnatic,31.7,1,6,5,10,41,26,237,37.74
1210514,43694.562060000004,LEC,2019-2,Blue,9,Blue,Middle,Hylissang,Fnatic,31.7,1,6,5,24,41,26,106,65.12
1210514,43694.562060000004,LEC,2019-2,Blue,9,Blue,ADC,Nemesis,Fnatic,31.7,1,17,5,13,41,26,295,79.9
1210514,43694.562060000004,LEC,2019-2,Blue,9,Blue,Support,Rekkles,Fnatic,31.7,1,5,5,27,41,26,17,66.34
1210514,43694.562060000004,LEC,2019-2,Red,9,Red,Top,Finn,Rogue,31.7,0,3,12,9,25,41,139,17.78
1210514,43694.562060000004,LEC,2019-2,Red,9,Red,Jungle,Inspired,Rogue,31.7,0,9,5,6,25,41,295,39.9
1210514,43694.562060000004,LEC,2019-2,Red,9,Red,Middle,Larssen,Rogue,31.7,0,7,6,4,25,41,189,26.78
1210514,43694.562060000004,LEC,2019-2,Red,9,Red,ADC,Woolite,Rogue,31.7,0,3,9,4,25,41,299,13.98
1210514,43694.562060000004,LEC,2019-2,Red,9,Red,Support,Vander,Rogue,31.7,0,3,9,11,25,41,30,24.6
1210514,43694.562060000004,LEC,2019-2,Blue,9,Blue,Team,Team,Fnatic,31.7,1,41,26,93,41,26,825,19.0
1210514,43694.562060000004,LEC,2019-2,Red,9,Red,Team,Team,Rogue,31.7,0,25,41,34,25,41,952,6.0
1210521,43694.602269999996,LEC,2019-2,Blue,T,Blue,Top,Sacre,SK Gaming,32.8,0,1,2,2,10,15,275,10.5
1210521,43694.602269999996,LEC,2019-2,Blue,T,Blue,Jungle,Selfmade,SK Gaming,32.8,0,2,3,7,10,15,202,21.04
1210521,43694.602269999996,LEC,2019-2,Blue,T,Blue,Middle,Jenax,SK Gaming,32.8,0,2,3,3,10,15,282,14.64
1210521,43694.602269999996,LEC,2019-2,Blue,T,Blue,ADC,Crownshot,SK Gaming,32.8,0,3,5,7,10,15,333,24.66
1210521,43694.602269999996,LEC,2019-2,Blue,T,Blue,Support,Dreams,SK Gaming,32.8,0,2,2,8,10,15,7,20.14
1210521,43694.602269999996,LEC,2019-2,Red,T,Red,Top,Cabochard,Vitality,32.8,1,2,0,9,15,10,288,29.76
1210521,43694.602269999996,LEC,2019-2,Red,T,Red,Jungle,Mowgli,Vitality,32.8,1,4,1,8,15,10,233,31.66
1210521,43694.602269999996,LEC,2019-2,Red,T,Red,Middle,Jiizuke,Vitality,32.8,1,4,1,8,15,10,352,34.04
1210521,43694.602269999996,LEC,2019-2,Red,T,Red,ADC,Attila,Vitality,32.8,1,4,5,8,15,10,302,29.04
1210521,43694.602269999996,LEC,2019-2,Red,T,Red,Support,Jactroll,Vitality,32.8,1,1,3,13,15,10,48,28.96
1210521,43694.602269999996,LEC,2019-2,Blue,T,Blue,Team,Team,SK Gaming,32.8,0,10,15,27,10,15,1099,5.0
1210521,43694.602269999996,LEC,2019-2,Red,T,Red,Team,Team,Vitality,32.8,1,15,10,46,15,10,1223,14.0
1210053,43686.4294,LEC,2019-2,Blue,8,Blue,Top,Odoamne,Schalke 04,33.41666667,1,2,1,14,27,9,329,41.58
1210053,43686.4294,LEC,2019-2,Blue,8,Blue,Jungle,Trick,Schalke 04,33.41666667,1,10,1,13,27,9,277,62.54
1210053,43686.4294,LEC,2019-2,Blue,8,Blue,Middle,Abbedagge,Schalke 04,33.41666667,1,5,0,14,27,9,311,51.22
1210053,43686.4294,LEC,2019-2,Blue,8,Blue,ADC,Upset,Schalke 04,33.41666667,1,8,4,9,27,9,356,45.12
1210053,43686.4294,LEC,2019-2,Blue,8,Blue,Support,IgNar,Schalke 04,33.41666667,1,2,3,21,27,9,12,47.24
1210053,43686.4294,LEC,2019-2,Red,8,Red,Top,Dan Dan,Misfits,33.41666667,0,0,3,1,9,27,294,4.88
1210053,43686.4294,LEC,2019-2,Red,8,Red,Jungle,Kirei,Misfits,33.41666667,0,0,4,6,9,27,243,12.86
1210053,43686.4294,LEC,2019-2,Red,8,Red,Middle,LIDER,Misfits,33.41666667,0,1,6,1,9,27,344,5.88
1210053,43686.4294,LEC,2019-2,Red,8,Red,ADC,Hans Sama,Misfits,33.41666667,0,7,6,2,9,27,298,24.96
1210053,43686.4294,LEC,2019-2,Red,8,Red,Support,Doss,Misfits,33.41666667,0,1,8,7,9,27,41,9.82
1210053,43686.4294,LEC,2019-2,Blue,8,Blue,Team,Team,Schalke 04,33.41666667,1,27,9,71,27,9,1285,29.0
1210053,43686.4294,LEC,2019-2,Red,8,Red,Team,Team,Misfits,33.41666667,0,9,27,17,9,27,1220,4.0
1220206,43687.5562,LEC,2019-2,Blue,8,Blue,Top,Wunder,G2 Esports,26.41666667,1,0,2,11,22,16,186,25.72
1220206,43687.5562,LEC,2019-2,Blue,8,Blue,Jungle,Jankos,G2 Esports,26.41666667,1,11,4,3,22,16,218,41.36
1220206,43687.5562,LEC,2019-2,Blue,8,Blue,Middle,Caps,G2 Esports,26.41666667,1,4,3,7,22,16,271,28.42
1220206,43687.5562,LEC,2019-2,Blue,8,Blue,ADC,Perkz,G2 Esports,26.41666667,1,4,2,9,22,16,257,33.14
1220206,43687.5562,LEC,2019-2,Blue,8,Blue,Support,Mikyx,G2 Esports,26.41666667,1,3,5,14,22,16,3,34.06
1220206,43687.5562,LEC,2019-2,Red,8,Red,Top,Dan Dan,Misfits,26.41666667,0,2,4,0,16,22,249,6.98
1220206,43687.5562,LEC,2019-2,Red,8,Red,Jungle,Kirei,Misfits,26.41666667,0,6,8,2,16,22,149,16.98
1220206,43687.5562,LEC,2019-2,Red,8,Red,Middle,LIDER,Misfits,26.41666667,0,2,5,1,16,22,225,7.5
1220206,43687.5562,LEC,2019-2,Red,8,Red,ADC,Hans Sama,Misfits,26.41666667,0,6,3,4,16,22,257,28.14
1220206,43687.5562,LEC,2019-2,Red,8,Red,Support,Doss,Misfits,26.41666667,0,0,2,10,16,22,8,18.16
1220206,43687.5562,LEC,2019-2,Blue,8,Blue,Team,Team,G2 Esports,26.41666667,1,22,16,44,22,16,935,20.0
1220206,43687.5562,LEC,2019-2,Red,8,Red,Team,Team,Misfits,26.41666667,0,16,22,17,16,22,888,9.0
1114467,43694.65097,LCS,2019-2P,Blue,SF,Blue,Top,Licorice,Cloud9,30.48333333,1,1,0,2,8,2,335,13.7
