fpts,gamelength,result
15.84,37.38333333,0
17.5,37.38333333,1
15.86,33.05,0
21.9,33.05,1
14.879999999999999,36.88333333,0
28.64,36.88333333,1
26.32,35.45,0
36.3,35.45,1
31.1,34.6,1
17.1,34.6,0
33.019999999999996,39.58333333,1
14.04,39.58333333,0
23.42,32.06666667,0
15.98,32.06666667,1
21.560000000000002,24.93333333,1
8.379999999999999,24.93333333,0
28.64,34.83333333,1
7.28,34.83333333,0
25.38,30.68333333,1
9.96,30.68333333,0
15.84,45.08333333,0
33.519999999999996,45.08333333,1
40.38,28.65,1
18.94,28.65,0
9.56,30.21666667,0
11.42,30.21666667,1
24.44,28.06666667,1
9.48,28.06666667,0
23.5,30.98333333,1
8.64,30.98333333,0
1.48,27.06666667,0
24.68,27.06666667,1
37.12,25.01666667,1
18.88,25.01666667,0
,23.4,0
,23.4,1
,26.56666667,0
,26.56666667,1
,44.31666667,0
,44.31666667,1
,36.86666667,1
,36.86666667,0
,39.6,0
,39.6,1
,24.13333333,1
,24.13333333,0
,36.95,0
,36.95,1
,32.8,0
,32.8,1
,28.23333333,1
,28.23333333,0
,22.9,0
,22.9,1
,29.85,0
,29.85,1
,24.85,1
,24.85,0
,27.11666667,1
,27.11666667,0
,35.13333333,0
,35.13333333,1
,31.33333333,0
,31.33333333,1
,33.7,0
,33.7,1
,40.2,1
,40.2,0
,32.95,1
,32.95,0
,33.65,0
,33.65,1
,29.73333333,0
,29.73333333,1
,32.16666667,0
,32.16666667,1
15.14,34.15,0
9.620000000000001,34.15,1
2.7199999999999998,30.46666667,0
15.379999999999999,30.46666667,1
41.54,37.7,1
29.62,37.7,0
19.16,40.46666667,1
28.88,40.46666667,0
9.92,35.66666667,0
23.34,35.66666667,1
29.4,28.08333333,1
8.440000000000001,28.08333333,0
3.12,24.66666667,0
31.16,24.66666667,1
26.52,28.31666667,1
11.34,28.31666667,0
18.54,39.18333333,1
9.780000000000001,39.18333333,0
16.82,27.36666667,1
4.74,27.36666667,0
15.06,32.06666667,0
30.060000000000002,32.06666667,1
16.42,40.3,0
23.52,40.3,1
17.14,43.68333333,0
29.12,43.68333333,1
17.32,28.78333333,1
4.92,28.78333333,0
7.98,26.78333333,0
36.7,26.78333333,1
24.3,37.16666667,1
17.240000000000002,37.16666667,0
22.28,32.66666667,1
18.560000000000002,32.66666667,0
41.76,36.75,1
16.86,36.75,0
10.54,32.35,0
33.32,32.35,1
23.9,39.68333333,0
51.44,39.68333333,1
9.46,30.9,0
42.78,30.9,1
22.240000000000002,47.61666667,0
22.12,47.61666667,1
19.16,25.51666667,1
9.84,25.51666667,0
24.38,33.88333333,1
12.86,33.88333333,0
8.440000000000001,28.73333333,0
13.0,28.73333333,1
41.46,35.81666667,1
30.96,35.81666667,0
10.780000000000001,28.15,0
33.28,28.15,1
9.0,36.4,0
23.14,36.4,1
26.54,32.28333333,1
20.42,32.28333333,0
12.34,22.26666667,1
6.32,22.26666667,0
38.46,38.1,1
20.12,38.1,0
23.08,40.71666667,0
26.560000000000002,40.71666667,1
20.02,35.58333333,1
18.72,35.58333333,0
21.3,29.7,1
14.96,29.7,0
9.84,27.71666667,0
25.66,27.71666667,1
19.08,35.7,1
10.0,35.7,0
17.14,41.2,0
12.42,41.2,1
21.52,49.68333333,0
47.1,49.68333333,1
34.94,37.56666667,1
12.34,37.56666667,0
4.64,32.48333333,0
25.0,32.48333333,1
25.58,27.91666667,1
3.62,27.91666667,0
32.56,41.35,1
25.18,41.35,0
20.740000000000002,27.96666667,1
0.5800000000000001,27.96666667,0
10.48,30.1,1
14.719999999999999,30.1,0
13.98,27.48333333,1
10.7,27.48333333,0
3.74,25.38333333,0
21.88,25.38333333,1
30.54,45.01666667,0
22.12,45.01666667,1
17.04,29.18333333,1
22.32,29.18333333,0
18.1,27.05,0
17.48,27.05,1
21.28,30.13333333,1
0.7800000000000002,30.13333333,0
43.56,43.25,0
16.42,43.25,1
14.040000000000001,49.68333333,1
24.7,49.68333333,0
13.32,31.78333333,1
16.52,31.78333333,0
29.48,25.56666667,1
3.04,25.56666667,0
15.02,32.51666667,1
20.22,32.51666667,0
8.24,27.56666667,0
17.92,27.56666667,1
12.26,34.83333333,0
46.16,34.83333333,1
9.3,35.75,0
28.08,35.75,1
26.759999999999998,36.95,1
11.440000000000001,36.95,0
11.86,27.2,1
6.68,27.2,0
37.14,32.78333333,1
2.8,32.78333333,0
11.120000000000001,23.33333333,1
8.82,23.33333333,0
16.060000000000002,37.71666667,0
25.36,37.71666667,1
37.26,37.75,1
29.9,37.75,0
12.1,34.25,1
11.58,34.25,0
16.42,37.15,1
12.0,37.15,0
20.46,38.71666667,1
17.54,38.71666667,0
,41.41666667,1
,41.41666667,0
,39.61666667,1
,39.61666667,0
,33.55,1
,33.55,0
,31.33333333,0
,31.33333333,1
,35.1,1
,35.1,0
,30.35,0
,30.35,1
,25.31666667,0
,25.31666667,1
,25.05,1
,25.05,0
,35.58333333,1
,35.58333333,0
,32.75,1
,32.75,0
,30.85,0
,30.85,1
,34.86666667,0
,34.86666667,1
,24.33333333,0
,24.33333333,1
,27.31666667,1
,27.31666667,0
,25.63333333,0
,25.63333333,1
,29.35,0
,29.35,1
,28.9,0
,28.9,1
,38.5,1
,38.5,0
,43.26666667,0
,43.26666667,1
,29.51666667,1
,29.51666667,0
,36.81666667,1
,36.81666667,0
,34.85,0
,34.85,1
,31.13333333,1
,31.13333333,0
,24.01666667,0
,24.01666667,1
,33.13333333,1
,33.13333333,0
,34.86666667,0
,34.86666667,1
,32.36666667,0
,32.36666667,1
,25.68333333,1
,25.68333333,0
15.92,43.21666667,0
33.88,43.21666667,1
24.42,34.11666667,1
10.2,34.11666667,0
3.46,31.06666667,0
17.02,31.06666667,1
30.060000000000002,29.56666667,1
4.82,29.56666667,0
47.24,29.06666667,1
3.3600000000000003,29.06666667,0
13.0,33.13333333,0
43.06,33.13333333,1
29.78,49.76666667,1
12.42,49.76666667,0
19.44,36.58333333,0
28.96,36.58333333,1
23.86,28.3,1
19.62,28.3,0
22.38,30.93333333,1
14.32,30.93333333,0
17.02,34.06666667,0
23.94,34.06666667,1
14.2,49.4,0
27.8,49.4,1
12.48,33.48333333,1
6.44,33.48333333,0
1.9400000000000004,41.13333333,0
38.46,41.13333333,1
16.34,30.63333333,1
1.12,30.63333333,0
15.76,32.45,0
31.34,32.45,1
25.34,25.43333333,1
0.7400000000000002,25.43333333,0
33.36,35.53333333,1
16.32,35.53333333,0
19.82,35.68333333,0
28.88,35.68333333,1
19.560000000000002,34.05,0
22.94,34.05,1
19.62,35.13333333,1
9.84,35.13333333,0
4.22,36.36666667,0
29.38,36.36666667,1
33.26,25.61666667,1
1.1399999999999997,25.61666667,0
2.5200000000000005,27.18333333,0
5.26,27.18333333,1
6.46,34.61666667,0
18.62,34.61666667,1
30.04,37.88333333,1
16.44,37.88333333,0
10.219999999999999,28.41666667,0
16.5,28.41666667,1
16.3,26.7,1
10.8,26.7,0
22.18,32.83333333,1
5.7,32.83333333,0
17.9,38.1,1
6.04,38.1,0
27.68,28.46666667,1
0.8599999999999999,28.46666667,0
7.58,31.28333333,1
5.88,31.28333333,0
19.44,27.78333333,0
27.240000000000002,27.78333333,1
15.86,43.33333333,1
39.56,43.33333333,0
3.24,28.58333333,0
17.16,28.58333333,1
42.54,35.18333333,1
8.46,35.18333333,0
27.54,35.5,1
7.7,35.5,0
18.84,30.98333333,1
22.32,30.98333333,0
27.36,43.33333333,1
17.68,43.33333333,0
36.98,26.13333333,1
6.34,26.13333333,0
32.84,31.1,1
22.02,31.1,0
16.88,34.38333333,0
26.240000000000002,34.38333333,1
21.96,31.0,1
23.48,31.0,0
,45.66666667,0
,45.66666667,1
,31.28333333,1
,31.28333333,0
,29.18333333,1
,29.18333333,0
,32.91666667,0
,32.91666667,1
,28.45,1
,28.45,0
,35.1,1
,35.1,0
,33.55,1
,33.55,0
,25.08333333,0
,25.08333333,1
,24.6,0
,24.6,1
,31.6,0
,31.6,1
,34.05,1
,34.05,0
,33.21666667,1
,33.21666667,0
,30.96666667,0
,30.96666667,1
,26.5,1
,26.5,0
,29.01666667,1
,29.01666667,0
,49.25,1
,49.25,0
,34.83333333,1
,34.83333333,0
,39.16666667,1
,39.16666667,0
,35.73333333,1
,35.73333333,0
,28.16666667,1
,28.16666667,0
,27.91666667,1
,27.91666667,0
,34.36666667,1
,34.36666667,0
,28.38333333,1
,28.38333333,0
,25.01666667,0
,25.01666667,1
,40.26666667,1
,40.26666667,0
,37.83333333,0
,37.83333333,1
,30.2,0
,30.2,1
27.94,36.06666667,1
6.32,36.06666667,0
6.6000000000000005,27.63333333,0
25.22,27.63333333,1
24.2,30.46666667,1
5.58,30.46666667,0
7.42,30.63333333,0
19.84,30.63333333,1
12.74,37.83333333,0
17.54,37.83333333,1
14.440000000000001,42.05,1
20.48,42.05,0
17.78,29.48333333,1
1.8399999999999999,29.48333333,0
47.58,28.11666667,1
6.38,28.11666667,0
3.3600000000000003,28.15,0
45.72,28.15,1
13.600000000000001,34.43333333,0
14.5,34.43333333,1
26.5,31.23333333,1
20.32,31.23333333,0
35.84,44.71666667,1
27.38,44.71666667,0
17.98,36.01666667,1
9.440000000000001,36.01666667,0
27.9,36.53333333,0
35.4,36.53333333,1
19.82,28.16666667,1
10.280000000000001,28.16666667,0
13.14,43.13333333,0
36.56,43.13333333,1
21.04,25.0,1
10.14,25.0,0
31.28,43.85,1
13.86,43.85,0
13.84,32.01666667,1
11.82,32.01666667,0
21.240000000000002,31.9,1
6.68,31.9,0
15.600000000000001,43.2,0
20.28,43.2,1
22.84,26.61666667,1
6.5,26.61666667,0
3.46,27.88333333,0
25.66,27.88333333,1
10.66,26.28333333,0
43.42,26.28333333,1
25.1,27.65,1
7.16,27.65,0
13.52,31.7,1
10.02,31.7,0
37.96,38.0,0
32.24,38.0,1
7.9,32.53333333,0
30.52,32.53333333,1
27.439999999999998,45.51666667,1
21.14,45.51666667,0
0.16000000000000014,30.65,0
17.66,30.65,1
24.6,25.95,1
1.94,25.95,0
4.88,27.1,0
21.3,27.1,1
31.060000000000002,36.9,1
14.74,36.9,0
24.18,26.16666667,1
-1.1,26.16666667,0
5.04,40.0,0
17.28,40.0,1
32.620000000000005,28.56666667,1
3.4400000000000004,28.56666667,0
16.62,29.45,1
5.32,29.45,0
5.64,37.43333333,0
15.34,37.43333333,1
47.8,36.58333333,1
17.92,36.58333333,0
28.86,25.48333333,1
15.84,25.48333333,0
10.120000000000001,30.45,0
14.82,30.45,1
13.16,29.66666667,0
8.36,29.66666667,1
17.02,28.21666667,1
12.3,28.21666667,0
24.48,36.65,1
8.58,36.65,0
18.32,31.5,0
15.100000000000001,31.5,1
17.62,41.98333333,0
22.740000000000002,41.98333333,1
24.4,34.81666667,1
5.4,34.81666667,0
30.18,32.41666667,1
18.12,32.41666667,0
22.14,35.58333333,1
5.94,35.58333333,0
9.219999999999999,49.23333333,0
23.939999999999998,49.23333333,1
14.36,32.93333333,1
10.18,32.93333333,0
22.5,37.76666667,1
10.66,37.76666667,0
30.98,37.13333333,1
23.58,37.13333333,0
6.0600000000000005,27.75,0
37.7,27.75,1
27.62,51.31666667,1
29.7,51.31666667,0
13.4,33.11666667,0
20.92,33.11666667,1
10.74,28.45,0
22.259999999999998,28.45,1
36.78,36.11666667,1
29.34,36.11666667,0
25.58,31.06666667,0
22.02,31.06666667,1
18.14,30.93333333,1
2.3200000000000003,30.93333333,0
27.759999999999998,32.53333333,1
10.440000000000001,32.53333333,0
23.759999999999998,36.61666667,1
8.66,36.61666667,0
18.22,39.7,1
11.82,39.7,0
21.36,35.78333333,1
15.98,35.78333333,0
24.02,24.73333333,1
2.0,24.73333333,0
10.04,36.7,0
11.02,36.7,1
14.280000000000001,31.21666667,1
10.2,31.21666667,0
6.0200000000000005,31.23333333,0
45.36,31.23333333,1
6.08,28.83333333,0
17.18,28.83333333,1
16.18,25.55,1
6.220000000000001,25.55,0
9.82,32.15,0
24.72,32.15,1
37.94,36.36666667,1
5.92,36.36666667,0
23.0,33.85,1
6.26,33.85,0
8.32,30.23333333,0
12.780000000000001,30.23333333,1
2.0200000000000005,32.18333333,0
16.64,32.18333333,1
26.3,29.73333333,1
2.6799999999999997,29.73333333,0
13.64,26.53333333,0
32.42,26.53333333,1
17.759999999999998,38.06666667,0
32.14,38.06666667,1
34.54,37.8,1
12.219999999999999,37.8,0
14.04,37.96666667,0
20.68,37.96666667,1
21.14,33.11666667,0
25.6,33.11666667,1
26.86,25.28333333,1
0.8399999999999999,25.28333333,0
6.66,29.7,0
22.64,29.7,1
8.48,25.4,0
15.82,25.4,1
,28.3,0
,28.3,1
,30.78333333,1
,30.78333333,0
,32.13333333,1
,32.13333333,0
,26.48333333,1
,26.48333333,0
,32.53333333,0
,32.53333333,1
,30.95,1
,30.95,0
,33.98333333,0
,33.98333333,1
,31.11666667,0
,31.11666667,1
,33.98333333,1
,33.98333333,0
,21.36666667,1
,21.36666667,0
,34.08333333,0
,34.08333333,1
,28.45,1
,28.45,0
,27.7,1
,27.7,0
,24.93333333,0
,24.93333333,1
,45.78333333,1
,45.78333333,0
,48.66666667,1
,48.66666667,0
,35.03333333,0
,35.03333333,1
,27.73333333,1
,27.73333333,0
,33.25,0
,33.25,1
,29.86666667,0
,29.86666667,1
,46.48333333,0
,46.48333333,1
,31.13333333,1
,31.13333333,0
,26.63333333,1
,26.63333333,0
,27.05,1
,27.05,0
,23.26666667,1
,23.26666667,0
,35.13333333,0
,35.13333333,1
19.46,47.18333333,0
32.34,47.18333333,1
20.240000000000002,23.28333333,1
1.2000000000000002,23.28333333,0
21.58,32.36666667,1
12.219999999999999,32.36666667,0
35.1,36.16666667,1
2.2800000000000002,36.16666667,0
15.74,26.86666667,1
14.92,26.86666667,0
,37.33333333,1
,37.33333333,0
,29.18333333,1
,29.18333333,0
,47.58333333,1
,47.58333333,0
,33.0,1
,33.0,0
,37.51666667,0
,37.51666667,1
23.36,30.21666667,1
3.84,30.21666667,0
1.3600000000000003,25.98333333,0
19.560000000000002,25.98333333,1
21.52,34.1,0
43.24,34.1,1
18.2,43.03333333,0
20.54,43.03333333,1
9.54,27.88333333,0
23.88,27.88333333,1
29.12,30.28333333,1
17.28,30.28333333,0
2.72,27.66666667,0
28.58,27.66666667,1
12.36,28.46666667,0
13.0,28.46666667,1
19.0,38.66666667,1
17.44,38.66666667,0
29.56,20.86666667,1
2.2600000000000002,20.86666667,0
35.52,33.21666667,1
6.42,33.21666667,0
10.8,31.75,0
27.86,31.75,1
14.32,30.7,0
37.3,30.7,1
14.64,34.66666667,0
25.96,34.66666667,1
22.72,30.58333333,0
17.54,30.58333333,1
27.32,34.68333333,1
15.54,34.68333333,0
25.58,37.91666667,1
12.52,37.91666667,0
5.24,25.98333333,0
29.94,25.98333333,1
8.74,33.58333333,1
18.759999999999998,33.58333333,0
5.2,22.2,0
24.1,22.2,1
49.6,46.38333333,1
33.4,46.38333333,0
37.46,31.86666667,1
11.940000000000001,31.86666667,0
21.02,46.13333333,1
15.08,46.13333333,0
5.94,29.65,0
32.24,29.65,1
23.46,31.2,1
1.1600000000000001,31.2,0
15.04,39.51666667,1
21.18,39.51666667,0
9.780000000000001,31.53333333,0
15.219999999999999,31.53333333,1
25.84,28.11666667,1
4.6000000000000005,28.11666667,0
0.56,23.88333333,0
19.96,23.88333333,1
6.22,27.15,0
28.08,27.15,1
14.54,29.36666667,0
8.24,29.36666667,1
18.78,28.2,1
14.82,28.2,0
24.96,31.0,1
7.4,31.0,0
30.86,28.46666667,1
8.4,28.46666667,0
16.04,28.7,1
5.86,28.7,0
13.74,35.33333333,1
16.64,35.33333333,0
20.0,45.33333333,0
22.740000000000002,45.33333333,1
10.0,37.03333333,0
24.36,37.03333333,1
23.060000000000002,28.63333333,1
17.38,28.63333333,0
20.78,29.6,1
8.42,29.6,0
31.28,34.15,1
6.44,34.15,0
15.52,40.3,0
35.16,40.3,1
11.219999999999999,39.18333333,0
34.12,39.18333333,1
31.92,38.0,1
8.24,38.0,0
14.08,33.31666667,0
16.36,33.31666667,1
38.34,36.08333333,1
14.719999999999999,36.08333333,0
9.66,37.7,0
33.04,37.7,1
21.14,40.2,0
20.3,40.2,1
26.96,36.08333333,0
21.78,36.08333333,1
15.719999999999999,32.06666667,0
22.94,32.06666667,1
7.76,35.15,0
20.86,35.15,1
27.9,36.15,1
6.36,36.15,0
17.2,39.11666667,0
35.08,39.11666667,1
14.26,32.01666667,1
15.84,32.01666667,0
42.34,34.98333333,1
21.6,34.98333333,0
29.52,24.98333333,1
6.98,24.98333333,0
6.8,32.18333333,0
11.48,32.18333333,1
,32.75,0
,32.75,1
,25.6,1
,25.6,0
,27.4,0
,27.4,1
,32.98333333,0
,32.98333333,1
,24.5,0
,24.5,1
,32.5,0
,32.5,1
,24.28333333,0
,24.28333333,1
,32.0,1
,32.0,0
,29.4,0
,29.4,1
,24.45,1
,24.45,0
,31.81666667,0
,31.81666667,1
,25.21666667,1
,25.21666667,0
,31.96666667,1
,31.96666667,0
,26.11666667,0
,26.11666667,1
,30.35,0
,30.35,1
,28.83333333,1
,28.83333333,0
,45.28333333,0
,45.28333333,1
,26.58333333,1
,26.58333333,0
9.719999999999999,37.63333333,0
12.98,37.63333333,1
13.64,31.03333333,1
12.7,31.03333333,0
30.38,36.65,1
17.8,36.65,0
8.620000000000001,29.43333333,0
8.06,29.43333333,1
11.42,27.46666667,1
22.1,27.46666667,0
27.94,43.33333333,1
44.88,43.33333333,0
28.4,33.66666667,1
25.1,33.66666667,0
4.220000000000001,23.48333333,0
14.84,23.48333333,1
39.26,43.81666667,1
11.04,43.81666667,0
10.66,32.95,1
12.879999999999999,32.95,0
10.4,30.55,0
32.24,30.55,1
23.2,31.33333333,1
10.98,31.33333333,0
26.66,41.88333333,1
32.6,41.88333333,0
20.28,23.98333333,1
2.64,23.98333333,0
8.68,30.48333333,0
30.86,30.48333333,1
10.0,20.15,1
3.58,20.15,0
22.259999999999998,31.58333333,1
4.54,31.58333333,0
30.52,41.6,1
22.7,41.6,0
27.66,39.78333333,1
16.72,39.78333333,0
24.04,42.58333333,0
36.26,42.58333333,1
19.96,34.65,0
36.26,34.65,1
16.48,37.31666667,0
23.0,37.31666667,1
17.68,38.68333333,1
7.42,38.68333333,0
6.54,33.6,0
26.38,33.6,1
12.92,33.46666667,0
15.92,33.46666667,1
7.98,37.11666667,0
30.04,37.11666667,1
13.600000000000001,32.4,0
22.02,32.4,1
25.1,33.4,1
9.66,33.4,0
11.940000000000001,30.91666667,0
29.060000000000002,30.91666667,1
9.600000000000001,28.3,0
25.58,28.3,1
23.3,40.26666667,1
3.8,40.26666667,0
31.42,38.0,1
5.7,38.0,0
11.02,33.58333333,0
10.98,33.58333333,1
8.98,30.43333333,0
20.62,30.43333333,1
34.04,36.51666667,1
35.42,36.51666667,0
11.42,34.45,1
10.24,34.45,0
5.8,29.46666667,0
15.4,29.46666667,1
16.52,32.21666667,0
39.8,32.21666667,1
33.54,29.98333333,1
11.2,29.98333333,0
8.7,34.83333333,0
29.94,34.83333333,1
39.480000000000004,24.8,1
6.5,24.8,0
24.8,40.73333333,0
26.04,40.73333333,1
32.76,34.06666667,1
13.120000000000001,34.06666667,0
15.7,29.91666667,0
25.54,29.91666667,1
26.48,28.9,1
13.7,28.9,0
38.0,45.15,1
15.34,45.15,0
16.46,36.08333333,0
17.18,36.08333333,1
11.34,40.5,0
22.2,40.5,1
17.48,31.93333333,1
8.04,31.93333333,0
25.32,28.65,1
8.86,28.65,0
37.96,28.61666667,1
11.280000000000001,28.61666667,0
30.94,36.83333333,1
12.24,36.83333333,0
7.28,34.66666667,0
19.78,34.66666667,1
28.9,28.53333333,1
7.54,28.53333333,0
29.42,41.36666667,0
11.46,41.36666667,1
19.48,31.9,1
8.06,31.9,0
3.9000000000000004,33.9,0
22.46,33.9,1
9.2,35.55,1
26.6,35.55,0
10.4,30.56666667,0
25.2,30.56666667,1
11.56,27.06666667,0
18.04,27.06666667,1
,35.45,1
,35.45,0
,35.1,0
,35.1,1
,39.78333333,0
,39.78333333,1
,29.55,0
,29.55,1
,29.6,0
,29.6,1
,30.5,0
,30.5,1
,22.55,0
,22.55,1
,27.13333333,1
,27.13333333,0
,28.85,1
,28.85,0
,35.41666667,0
,35.41666667,1
,25.25,1
,25.25,0
,26.7,1
,26.7,0
,34.75,1
,34.75,0
,38.11666667,0
,38.11666667,1
,37.81666667,0
,37.81666667,1
,38.66666667,0
,38.66666667,1
,26.83333333,0
,26.83333333,1
,26.08333333,1
,26.08333333,0
,24.2,1
,24.2,0
,30.06666667,1
,30.06666667,0
,28.65,0
,28.65,1
,31.51666667,1
,31.51666667,0
,36.85,1
,36.85,0
,32.35,1
,32.35,0
,23.16666667,1
,23.16666667,0
,34.38333333,0
,34.38333333,1
,36.25,1
,36.25,0
14.620000000000001,35.11666667,1
14.7,35.11666667,0
14.9,36.66666667,0
32.96,36.66666667,1
23.58,42.7,1
23.38,42.7,0
18.68,33.13333333,0
25.34,33.13333333,1
21.62,22.81666667,1
3.8200000000000003,22.81666667,0
23.22,44.11666667,0
23.28,44.11666667,1
14.16,30.91666667,0
31.4,30.91666667,1
18.94,32.48333333,0
31.4,32.48333333,1
8.14,30.7,0
17.34,30.7,1
12.5,32.35,0
32.8,32.35,1
27.96,39.38333333,0
31.02,39.38333333,1
30.22,28.7,1
0.020000000000000462,28.7,0
6.34,26.88333333,0
31.02,26.88333333,1
33.42,26.96666667,1
10.04,26.96666667,0
26.88,33.23333333,1
16.1,33.23333333,0
15.98,39.08333333,0
30.34,39.08333333,1
30.96,35.36666667,1
20.32,35.36666667,0
20.38,39.18333333,0
19.46,39.18333333,1
6.9399999999999995,24.18333333,0
19.96,24.18333333,1
24.9,37.71666667,1
20.78,37.71666667,0
14.64,31.23333333,1
5.34,31.23333333,0
2.16,29.11666667,0
15.68,29.11666667,1
32.3,35.6,1
17.72,35.6,0
17.18,33.38333333,0
31.16,33.38333333,1
23.42,32.45,1
7.5600000000000005,32.45,0
3.54,31.13333333,0
32.08,31.13333333,1
8.7,36.36666667,0
22.84,36.36666667,1
27.96,37.55,1
9.42,37.55,0
15.16,37.9,0
23.3,37.9,1
20.060000000000002,29.33333333,1
13.379999999999999,29.33333333,0
22.8,36.08333333,1
9.2,36.08333333,0
23.0,33.13333333,1
9.620000000000001,33.13333333,0
39.72,31.66666667,1
2.9000000000000004,31.66666667,0
20.240000000000002,26.0,0
25.36,26.0,1
39.14,42.85,1
21.66,42.85,0
1.4400000000000004,30.56666667,0
29.62,30.56666667,1
40.54,34.7,1
14.96,34.7,0
24.9,43.51666667,1
24.98,43.51666667,0
14.54,35.01666667,1
12.26,35.01666667,0
13.66,24.66666667,1
6.18,24.66666667,0
21.48,34.23333333,1
9.4,34.23333333,0
10.780000000000001,32.16666667,0
21.8,32.16666667,1
7.8,35.45,1
17.759999999999998,35.45,0
14.06,31.48333333,1
7.94,31.48333333,0
27.92,22.91666667,1
5.24,22.91666667,0
21.2,34.71666667,1
8.3,34.71666667,0
40.2,45.55,1
15.3,45.55,0
14.16,23.4,1
9.32,23.4,0
41.78,33.96666667,1
27.94,33.96666667,0
11.96,30.48333333,0
34.52,30.48333333,1
13.48,33.25,0
23.92,33.25,1
2.7800000000000002,28.18333333,0
29.66,28.18333333,1
20.22,36.63333333,0
42.76,36.63333333,1
20.5,30.73333333,1
12.16,30.73333333,0
42.78,28.18333333,1
18.14,28.18333333,0
12.600000000000001,33.43333333,0
24.92,33.43333333,1
1.46,28.51666667,0
11.94,28.51666667,1
11.26,24.73333333,1
11.24,24.73333333,0
17.52,30.85,0
36.18,30.85,1
25.42,29.38333333,1
6.54,29.38333333,0
25.5,30.86666667,0
48.36,30.86666667,1
31.18,34.96666667,1
15.02,34.96666667,0
6.5600000000000005,26.33333333,0
34.82,26.33333333,1
31.98,27.0,1
6.0,27.0,0
,33.18333333,0
,33.18333333,1
,31.98333333,0
,31.98333333,1
,33.16666667,1
,33.16666667,0
,40.2,0
,40.2,1
,32.55,1
,32.55,0
,38.48333333,0
,38.48333333,1
,42.25,1
,42.25,0
,41.03333333,1
,41.03333333,0
,33.05,0
,33.05,1
,33.13333333,0
,33.13333333,1
,26.95,1
,26.95,0
,33.63333333,0
,33.63333333,1
,29.66666667,1
,29.66666667,0
,29.95,1
,29.95,0
,37.81666667,0
,37.81666667,1
,33.25,0
,33.25,1
,33.5,1
,33.5,0
,28.95,0
,28.95,1
,32.08333333,1
,32.08333333,0
,33.1,0
,33.1,1
,34.78333333,1
,34.78333333,0
,30.83333333,0
,30.83333333,1
,33.35,0
,33.35,1
,25.86666667,0
,25.86666667,1
,24.08333333,0
,24.08333333,1
,19.06666667,0
,19.06666667,1
28.88,34.65,1
32.4,34.65,0
47.06,35.95,1
13.54,35.95,0
28.62,31.05,1
9.42,31.05,0
35.28,24.86666667,1
12.44,24.86666667,0
24.14,39.11666667,0
25.18,39.11666667,1
2.3200000000000003,35.95,0
36.9,35.95,1
22.54,32.93333333,1
18.82,32.93333333,0
49.04,32.63333333,1
9.280000000000001,32.63333333,0
4.7,30.11666667,0
25.58,30.11666667,1
34.48,28.25,1
9.8,28.25,0
33.36,31.66666667,1
15.16,31.66666667,0
29.259999999999998,35.08333333,1
23.560000000000002,35.08333333,0
22.62,46.36666667,1
11.82,46.36666667,0
10.620000000000001,30.58333333,0
30.52,30.58333333,1
15.600000000000001,28.48333333,1
8.100000000000001,28.48333333,0
6.16,32.06666667,0
26.8,32.06666667,1
38.72,27.91666667,1
5.54,27.91666667,0
38.36,32.35,1
21.96,32.35,0
14.06,29.11666667,0
17.42,29.11666667,1
20.34,25.1,1
3.6799999999999997,25.1,0
28.48,34.08333333,1
13.58,34.08333333,0
8.379999999999999,33.43333333,0
18.060000000000002,33.43333333,1
5.42,36.65,0
15.3,36.65,1
9.46,35.23333333,0
19.060000000000002,35.23333333,1
18.6,32.65,0
15.440000000000001,32.65,1
19.92,29.16666667,1
2.3,29.16666667,0
34.4,31.58333333,1
19.18,31.58333333,0
12.94,30.15,1
18.92,30.15,0
26.92,28.91666667,1
5.28,28.91666667,0
23.759999999999998,32.61666667,1
24.68,32.61666667,0
24.2,35.25,1
6.16,35.25,0
36.76,36.05,1
3.4000000000000004,36.05,0
0.8399999999999999,28.9,0
31.64,28.9,1
38.28,38.13333333,1
20.259999999999998,38.13333333,0
16.560000000000002,31.15,1
7.22,31.15,0
8.98,25.65,0
36.62,25.65,1
29.86,32.28333333,1
18.86,32.28333333,0
35.76,28.2,1
13.14,28.2,0
41.96,23.65,1
0.9199999999999999,23.65,0
15.4,27.05,1
2.9400000000000004,27.05,0
,52.8,1
,52.8,0
,28.71666667,0
,28.71666667,1
,29.01666667,0
,29.01666667,1
,35.55,0
,35.55,1
,25.08333333,0
,25.08333333,1
,33.6,0
,33.6,1
,27.15,1
,27.15,0
,26.21666667,1
,26.21666667,0
,28.21666667,0
,28.21666667,1
,37.51666667,0
,37.51666667,1
,42.41666667,1
,42.41666667,0
,38.63333333,0
,38.63333333,1
,36.65,1
,36.65,0
,23.01666667,1
,23.01666667,0
,30.98333333,0
,30.98333333,1
,36.9,0
,36.9,1
,25.93333333,0
,25.93333333,1
,27.06666667,0
,27.06666667,1
,24.31666667,1
,24.31666667,0
,34.18333333,1
,34.18333333,0
,32.16666667,0
,32.16666667,1
,37.01666667,1
,37.01666667,0
,31.98333333,0
,31.98333333,1
,40.15,0
,40.15,1
,30.43333333,0
,30.43333333,1
,31.66666667,0
,31.66666667,1
,26.98333333,1
,26.98333333,0
,30.0,1
,30.0,0
,39.06666667,0
,39.06666667,1
,29.4,1
,29.4,0
,41.38333333,1
,41.38333333,0
,32.48333333,0
